outer_resampling_id,train_mse
0,6.183618255081457e-06
1,5.710092660317892e-06
2,5.2465411586497514e-06
3,5.877819358021261e-06
4,6.555454227243393e-06
5,6.578779120135667e-06
6,5.0742477349628336e-06
7,6.269891201501927e-06
8,6.379850897970116e-06
9,6.558981790505689e-06
10,6.475837609765857e-06
11,5.829930733720068e-06
12,6.490659293678168e-06
13,6.5739564196838475e-06
14,6.528335319134014e-06
15,6.356092491637826e-06
16,6.337745646273349e-06
17,6.543716437479075e-06
18,6.574625009377655e-06
19,6.4489835836885385e-06
