resampling_id,shift,coef
0,-1.1173907047408775,0.4639967460573325
1,-1.110600301175637,0.4613500024482376
2,-1.0772694983351327,0.4483584197600401
3,-1.0599797212232098,0.44161926108795513
4,-1.0646974007979688,0.4434581044121083
5,-1.0860896851484108,0.4517963263372795
6,-1.1134467548807565,0.4624594848347018
7,-1.0970921328682504,0.45608482817772067
8,-1.067213496492748,0.4444388208210879
9,-1.0555765539043944,0.43990300742955724
10,-1.0571491137136313,0.4405159551851695
11,-1.0562055778280892,0.4401481865318021
12,-1.1024387951820072,0.4581688345512679
13,-1.0764259537453187,0.44802962542099667
14,-1.0821903440380305,0.4502764525824417
15,-1.0849712727260852,0.45136039481970935
16,-1.1600264163858514,0.4772608107854937
17,-1.0859411056150963,0.4526561626307647
18,-1.0901180303332707,0.4541488434069517
19,-1.0964192900870375,0.45734327327528285
