outer_resampling_id,train_mse
0,5.899263508533413e-06
1,6.161132431785528e-06
2,6.3387140373542385e-06
3,6.146517638718682e-06
4,6.21793826682781e-06
5,6.3647025822773665e-06
6,6.122000285997953e-06
7,6.323697965517732e-06
8,6.2502058509908385e-06
9,6.0670088991658455e-06
10,6.0968290837194185e-06
11,6.079126866976489e-06
12,6.27658986310488e-06
13,5.892918702245463e-06
14,5.597709758778697e-06
15,5.80019834130631e-06
16,3.937102772178385e-06
17,6.1529735473818036e-06
18,6.205957414199425e-06
19,5.829608913498689e-06
