exp_id,id_in_exp,yres,ypred,w
0,0,0.00014973768258905464,0.02713673496440348,0.05
0,1,6.356634317782786e-05,0.03187285037974675,0.05
0,2,7.866372058047073e-06,0.032495294657535825,0.05
0,3,6.891887988462377e-05,0.0324982604302096,0.05
0,4,4.6263660265890675e-05,0.03249826049705734,0.05
1,0,7.000319228274517e-24,-2.6458116388500744e-12,0.05
1,1,7.565973565936219e-05,0.03249826049617751,0.05
1,2,1.2237826505271863e-05,0.03249826049705734,0.05
1,3,3.602087706118239e-05,0.03249826049705734,0.05
1,4,9.41237493829581e-05,0.03249826049705734,0.05
1,5,8.467200988001543e-05,0.03249826049705734,0.05
1,6,9.028305358178106e-05,0.03249826049705734,0.05
2,0,2.7021798024067835e-05,0.03249824951537225,0.05
2,1,0.0001606589253287855,0.00852486981018398,0.05
2,2,0.00026224830152829997,0.0027059177003357178,0.05
2,3,0.00019307156321485787,0.0009049806328001879,0.05
3,0,0.0006058856789452934,0.051685254847037454,0.05
3,1,4.982432272550316e-05,0.07565863462190126,0.05
3,2,3.5731543135586854e-05,0.08147758673174943,0.05
3,3,0.00013406221337060962,0.08327852379928502,0.05
