exp_id,id_in_exp,yres,ypred,w
0,0,0.00020362486472380684,0.029169718452856975,0.05
0,1,6.317183118635523e-05,0.03184807090974629,0.05
0,2,1.1051574429785026e-05,0.03197560916410464,0.05
0,3,7.786881608299608e-05,0.03197566908581755,0.05
0,4,5.364582334025386e-05,0.031975669085830855,0.05
1,0,5.083712227678454e-32,-2.254708900873559e-16,0.05
1,1,6.68415650010103e-05,0.031975669085830855,0.05
1,2,8.854606508369425e-06,0.031975669085830855,0.05
1,3,4.256689387758319e-05,0.031975669085830855,0.05
1,4,0.0001045369426424349,0.031975669085830855,0.05
1,5,9.456261172826575e-05,0.031975669085830855,0.05
1,6,0.00010048721027676727,0.031975669085830855,0.05
2,0,2.186188108995631e-05,0.031975669052655066,0.05
2,1,0.00021214054642342247,0.00663495463709699,0.05
2,2,0.0003054209663945286,0.001423702726420319,0.05
2,3,0.0002100439247073915,0.0003071077866634399,0.05
3,0,0.0006332928526593457,0.051134689498054164,0.05
3,1,6.20219868025513e-05,0.07647540391361302,0.05
3,2,3.8274710288216874e-05,0.08168665582428963,0.05
3,3,0.00012328217752930262,0.08280325076404665,0.05
