resampling_id,shift,coef
0,-6.864093078510661,2.6046642454966142
1,-6.700297956171901,2.5431644564035616
2,-6.492474891708156,2.4651335941244468
3,-6.392209378053144,2.427487125444237
4,-6.419554518140874,2.437754344175203
5,-6.570534550717514,2.4944424801108864
6,-6.702120965714091,2.543848937728521
7,-6.607324480076624,2.5082559127945045
8,-6.43413859285433,2.4432301941650514
9,-6.3666872473045935,2.4179043879620017
10,-6.375802294000504,2.421326794205657
11,-6.370333265982959,2.4192733504594637
12,-6.638315638842755,2.519892094022947
13,-6.570177050543627,2.494308250318277
14,-6.570534231531666,2.494442360266888
15,-6.570534550467583,2.494442480017045
16,-7.053332969981901,2.67218984176227
17,-6.634769672471372,2.52009206093947
18,-6.598594700541489,2.505644260767459
19,-6.618762020802478,2.5136951714847546
