outer_resampling_id,train_mse
0,7.601798151905474e-06
1,8.241502292498472e-06
2,8.354460766615322e-06
3,8.115492589511526e-06
4,8.199609475911292e-06
5,8.410442130038177e-06
6,8.236871071297941e-06
7,8.393474923618575e-06
8,8.23866239951969e-06
9,8.024164893273426e-06
10,8.058202708683394e-06
11,8.037969456909313e-06
12,8.361063392989612e-06
13,7.200171869548815e-06
14,7.3685217754373415e-06
15,7.770028311956714e-06
16,5.584536235877883e-06
17,7.875004564869284e-06
18,8.269124986783455e-06
19,8.05322570723517e-06
