outer_resampling_id,train_mse
0,6.962217861941147e-06
1,7.520513833553465e-06
2,7.662877662981578e-06
3,7.438393472891683e-06
4,7.518571427952666e-06
5,7.708304943997076e-06
6,7.514636972613432e-06
7,7.68516179905863e-06
8,7.555520140291137e-06
9,7.3507345047272265e-06
10,7.383462903344679e-06
11,7.364015414077275e-06
12,7.648210330160444e-06
13,6.844765649784201e-06
14,6.718866589990796e-06
15,7.073289489672075e-06
16,5.022858377928276e-06
17,7.345502801723269e-06
18,7.544048468318642e-06
19,7.279348379050248e-06
