outer_resampling_id,train_mse
0,7.749418945970985e-06
1,8.411745516689045e-06
2,8.517083330302661e-06
3,8.274484571893237e-06
4,8.359588351630618e-06
5,8.575887005641068e-06
6,8.407191241551045e-06
7,8.560296608996261e-06
8,8.399168619680481e-06
9,8.182237984658885e-06
10,8.21660373053464e-06
11,8.19617368782908e-06
12,8.529025575817076e-06
13,7.2776594859006985e-06
14,7.531427634045424e-06
15,7.935419180591614e-06
16,5.724401767744977e-06
17,7.993618096068293e-06
18,8.442091258418236e-06
19,8.233388715011172e-06
