n_fam,nt_norm,sample_id
1,0.98028723940664,0
3,1.4249612822975124,0
8,1.8764399052212248,0
18,2.167437644189709,0
38,2.259418391613746,0
1,0.8307970003026575,1
3,1.2753023834153479,1
8,1.6532570290214494,1
18,1.89523841020094,1
38,2.032028314042299,1
1,0.9598229263473383,2
3,1.734738576292387,2
8,2.3119344596677296,2
18,2.3600470134228146,2
38,2.3919803191449516,2
1,1.0077670525699878,3
3,1.815801076320242,3
8,2.4812865722392723,3
18,2.7081782638844425,3
38,2.8065117646003426,3
1,0.84176980610565,4
3,1.1388414522060177,4
8,1.241461092916105,4
18,1.2429753443375973,4
38,1.2282970911131426,4
1,1.183422710171576,5
3,1.6223863880414027,5
8,1.8952908631385663,5
18,2.0101382124636373,5
38,2.0384857072553855,5
1,0.6713361949525951,6
3,1.06147040795076,6
8,1.34267970315388,6
18,1.5051584858006126,6
38,1.5489142668465645,6
1,0.5272293028404507,7
3,0.8941557317922033,7
8,1.1346301317172698,7
18,1.159123030936816,7
38,1.1538457897563104,7
1,0.582113510640117,8
3,0.9356316647556786,8
8,1.2454711556481775,8
18,1.4867125004068542,8
38,1.7599060163750164,8
1,0.25325261418043965,9
3,0.44256175931914776,9
8,0.547404635526624,9
18,0.5162768658499759,9
38,0.4471485673379081,9
1,1.2140062158590297,10
3,1.9725056991793313,10
8,3.145403277796701,10
18,4.083567890775678,10
38,4.252207609452312,10
1,0.5824466189559727,11
3,0.9304963056790327,11
8,1.4345051068703527,11
18,2.1915747502521983,11
38,2.802873006090218,11
1,0.6518436840461765,12
3,1.1503180931241275,12
8,2.1223176583258994,12
18,3.3517120343697115,12
38,3.824688691979139,12
1,0.48832312812696177,13
3,0.8236869438806806,13
8,1.2527337834446775,13
18,1.682859034743724,13
38,1.857542730154971,13
1,0.48011465160826683,14
3,0.6209444652577736,14
8,0.5911018016333471,14
18,0.516187840702873,14
38,0.5051142017605457,14
1,0.2644704679601846,15
3,0.5510308153643844,15
8,0.9463427692930722,15
18,1.4577959654455037,15
38,2.0055978662725726,15
1,0.23842626190861527,16
3,0.348057717701566,16
8,0.37172187006377255,16
18,0.358681776113299,16
38,0.2749140578646292,16
1,0.6500051853869375,17
3,0.8757093128659812,17
8,1.01005980384723,17
18,1.1634442958151727,17
38,1.4482126531383916,17
1,0.6924191490441196,18
3,0.8698029072866247,18
8,0.9501672392515259,18
18,0.962268854286872,18
38,0.962588896294245,18
1,0.6350143679328033,19
3,0.9680006882601206,19
8,1.1327435440950995,19
18,1.1728922073152963,19
38,1.177902902771854,19
1,0.5004964465391808,20
3,0.8566980058984581,20
8,1.0845391940858413,20
18,1.0774944197097829,20
38,0.8872771567376809,20
1,0.45912239779934527,21
3,0.7253979686562846,21
8,0.9404117692310023,21
18,1.0176228499108209,21
38,0.9969705705322818,21
1,0.16340624474450438,22
3,0.2798767992416551,22
8,0.27829372283921794,22
18,0.21464046383455893,22
38,0.15335740980498014,22
1,1.028909337814649,23
3,1.4842858268425345,23
8,1.7724400475866313,23
18,1.9312595570013935,23
38,1.989535911743821,23
1,0.5789995737795293,24
3,0.7718426152774644,24
8,0.8074167853604381,24
18,0.8668947463780625,24
38,1.0910925140876746,24
1,0.3517130939678732,25
3,0.5517114992893526,25
8,0.6669916092229518,25
18,0.7066084353380597,25
38,0.7126095007117135,25
1,1.019546214445248,26
3,1.7377198876180697,26
8,2.2177680991748723,26
18,2.3893364956707597,26
38,2.4691311723417977,26
1,0.875914471907445,27
3,1.3706056768786559,27
8,1.808374755489465,27
18,1.91070011477673,27
38,1.898584439769231,27
1,0.4874951052882297,28
3,0.6535775814799962,28
8,0.6321073291735733,28
18,0.5417620910993464,28
38,0.4937821693391389,28
1,0.8867038204595659,29
3,1.2700475299689746,29
8,1.3686781620375552,29
18,1.3623792006146134,29
38,1.3619268141662684,29
1,1.4408353552946735,30
3,3.1126189539497817,30
8,6.4425336407246485,30
18,10.22853780024418,30
38,10.423784852407174,30
1,0.5234817951365875,31
3,0.7065666677028526,31
8,0.7307217374173398,31
18,0.600825602223416,31
38,0.4393566794285928,31
1,0.7968496701519947,32
3,1.1212197430465172,32
8,1.2835160874840825,32
18,1.3636315634666951,32
38,1.4751188451314334,32
1,0.49795713766098926,33
3,0.9683139224961923,33
8,1.481864541842502,33
18,1.670608738772531,33
38,1.6873307323872297,33
1,0.9405680551700324,34
3,1.1799098512705937,34
8,1.132524428918121,34
18,1.0995725094543707,34
38,1.1011652266644723,34
1,1.1253851468223601,35
3,1.7661824109354252,35
8,2.5388126262834394,35
18,2.719209395711837,35
38,2.6467907151104892,35
1,1.2432962449464098,36
3,1.9723355139777359,36
8,3.1582853969527944,36
18,4.5893221946374245,36
38,6.751903703697487,36
1,1.08257650443872,37
3,1.6218054386498915,37
8,2.073213023033377,37
18,2.2395728757566467,37
38,2.2675393953140697,37
1,0.9578125764280685,38
3,1.7918253760898335,38
8,2.7211379953039376,38
18,2.888726992901602,38
38,2.8897544140126694,38
1,0.11806805059290859,39
3,0.24982613344472737,39
8,0.22370122199023657,39
18,0.12132083865434029,39
38,0.04228563377712824,39
1,0.463405871615977,40
3,0.8251131176404547,40
8,1.1497838798422837,40
18,1.2063750810181229,40
38,1.2027635327514197,40
1,0.33496025612848124,41
3,0.6482782435250014,41
8,0.8491522217152363,41
18,0.9025454571153222,41
38,0.9236175767416279,41
1,1.456241050376364,42
3,2.1174469169046066,42
8,2.5702047661902485,42
18,2.5677779900779596,42
38,2.468728162357289,42
1,1.0082149079562965,43
3,1.5572675953188475,43
8,2.1194961505706535,43
18,2.404824123561122,43
38,2.497187644438694,43
1,0.6974119996073895,44
3,1.0166146595854286,44
8,1.2337926888157142,44
18,1.2936653549041648,44
38,1.277108194499299,44
1,0.41991335661237983,45
3,0.6088910170408268,45
8,0.6618917082598463,45
18,0.5396086409630525,45
38,0.38636418745624534,45
1,0.9297069738432397,46
3,1.5133389749766588,46
8,1.9409870058415217,46
18,2.0634984383905794,46
38,2.053916393771522,46
1,1.2360464930364532,47
3,1.9998621267136145,47
8,2.2361338225046876,47
18,2.1439619532993173,47
38,2.1181546492581553,47
1,0.9798066776419656,48
3,1.5169701071743198,48
8,2.030790488649572,48
18,2.1686102878501927,48
38,2.181768824599323,48
1,0.36994272107952586,49
3,0.5367158981793487,49
8,0.5865132137163636,49
18,0.6072811149975295,49
38,0.7042797363933277,49
