resampling_id,train_rss,train_mse,train_nmse
0,2.06327130290783e-05,1.3755142019385533e-06,0.002582842860258363
1,1.595666099060147e-05,1.2274354608154977e-06,0.002311670975056847
2,1.792050108029546e-05,1.1200313175184662e-06,0.00246291508054996
3,8.758435580698341e-06,5.474022237936463e-07,0.003753701047751809
