resampling_id,shift,coef,outer_resampling_id
0,0.02842014870007024,0.02269029449827,0
1,0.028647834801209877,0.022574471565618957,0
2,0.02866535105315481,0.022565561124185944,0
3,0.02811948204394466,0.02284324232287827,0
4,0.02861167302635506,0.022592866903729567,0
5,0.028957947374411576,0.022416718643941257,0
6,0.0287629020444191,0.022515937357804532,0
7,0.029084248157041713,0.022352469983319814,0
8,0.029060736797176495,0.022364430110163626,0
9,0.028869936502007993,0.022461489393213775,0
10,0.02881337830306357,0.02249026030384213,0
11,0.02798926063534415,0.022909485388935287,0
12,0.028597319098514987,0.022600168684598854,0
13,0.028423540479314908,0.02268856911487131,0
14,0.0285839484207394,0.02260697029042261,0
15,0.024437997713060364,0.022781668768038933,0
16,0.029788396281749768,0.022586171772934,0
17,0.028857523868160036,0.02259797363343774,0
18,0.030814737057186695,0.02267680781175712,0
0,0.02842014870007024,0.02269029449827,1
1,0.028538826608221712,0.02262992356085136,1
2,0.02855338575155759,0.02262251738774897,1
3,0.027987808909298705,0.022910223875681514,1
4,0.02851097406258776,0.022644092030077084,1
5,0.028865283017398942,0.022463856600661972,1
6,0.028661271235566874,0.022567636509707282,1
7,0.028989345479780028,0.022400746563848297,1
8,0.028962658841741953,0.022414321940934075,1
9,0.028765048644676636,0.02251484539155884,1
10,0.02870614413138356,0.022544809862125287,1
11,0.02786077101380497,0.02297484750242136,1
12,0.02849284843884681,0.022653312456301162,1
13,0.028313802418695685,0.022744392390603694,1
14,0.028480737540894703,0.022659473217589744,1
15,0.024319130159980516,0.02283868491891284,1
16,0.029687364930282234,0.022637207997737673,1
17,0.028758895754538643,0.022649396526406563,1
18,0.030713523340287163,0.02273062024245038,1
0,0.028647834801209877,0.022574471565618957,2
1,0.028538826608221712,0.02262992356085136,2
2,0.028812546504331835,0.022490683436251182,2
3,0.02822548420247275,0.022789319484344817,2
4,0.02873765298641712,0.022528781444157764,2
5,0.029111211770494725,0.022338753710041077,2
6,0.02890713940001656,0.022442564440268032,2
7,0.029257767584726587,0.022264201402647576,2
8,0.029237046054426907,0.022274742355285062,2
9,0.02903250721787878,0.022378790374779696,2
10,0.028972323085856434,0.022409405781846692,2
11,0.028079399766978867,0.02286363200341771,2
12,0.02872662575369718,0.022534390949640343,2
13,0.02854052164379112,0.022629061303605025,2
14,0.02871018880931699,0.02254275235199386,2
15,0.024545076507951128,0.022730307226838633,2
16,0.02991618672505224,0.022521618129956726,2
17,0.028979886503451527,0.022534175995351145,2
18,0.03092471559755228,0.022618335375782412,2
0,0.02866535105315481,0.022565561124185944,3
1,0.02855338575155759,0.02262251738774897,3
2,0.028812546504331835,0.022490683436251182,3
3,0.028230338407148177,0.022786850171468965,3
4,0.028757564171857666,0.022518652710437355,3
5,0.02914331209446638,0.02232242441438872,3
6,0.028933736007297522,0.022429034861438102,3
7,0.02929712024699718,0.02224418287394076,3
8,0.029276764581881415,0.022254537712545205,3
9,0.029065373352751327,0.022362071514441768,3
10,0.029003252485837027,0.022393672130152708,3
11,0.028079081638214095,0.022863793834141298,3
12,0.028746896284191324,0.022524079418648882,3
13,0.0285548892153044,0.022621752582258348,3
14,0.028729602036296403,0.022532876927584017,3
15,0.0245533517523614,0.022726337913333075,3
16,0.029936674595401773,0.022511268634065412,3
17,0.028999015780205254,0.022524202340629813,3
18,0.030938642810719303,0.022610930675942723,3
0,0.02811948204394466,0.02284324232287827,4
1,0.027987808909298705,0.022910223875681514,4
2,0.02822548420247275,0.022789319484344817,4
3,0.028230338407148177,0.022786850171468965,4
4,0.02822443029912941,0.022789855600406996,4
5,0.028603274272017712,0.022597139313653137,4
6,0.028371272674826652,0.022715157520438244,4
7,0.028719863576840667,0.02253783083969381,4
8,0.02868304832146613,0.02255655860051203,4
9,0.028464135289548477,0.022667918710880315,4
10,0.028397844707903637,0.022701640442399345,4
11,0.027487120053661124,0.023164922126103347,4
12,0.028194321443543235,0.022805171844724508,4
13,0.02799901082315867,0.022904525510660214,4
14,0.02818628230038779,0.02280926132199873,4
15,0.02397803655926325,0.023002294278210034,4
16,0.02939995989533348,0.022782391327073482,4
17,0.028478147998559297,0.022795773267042466,4
18,0.030424367393170348,0.02288435616718887,4
0,0.02861167302635506,0.022592866903729567,5
1,0.02851097406258776,0.022644092030077084,5
2,0.02873765298641712,0.022528781444157764,5
3,0.028757564171857666,0.022518652710437355,5
4,0.02822443029912941,0.022789855600406996,5
5,0.029036281432272035,0.02237687044827873,5
6,0.02884745236457531,0.02247292697645909,5
7,0.029165046280567014,0.02231136832813507,5
8,0.029143968960361373,0.0223220902695554,5
9,0.028957594850519977,0.02241689797131677,5
10,0.028902604448278465,0.0224448713505586,5
11,0.028091301263281864,0.02285757776384028,5
12,0.02868335306313918,0.022556403579743985,5
13,0.028512942559972988,0.02264309066399049,5
14,0.02866893546694135,0.022563737748430845,5
15,0.024533959940274793,0.022735639412817168,5
16,0.029871873666617005,0.02254400297564264,5
17,0.028938889220453397,0.022555551228215467,5
18,0.0308974254520828,0.02263284476350842,5
0,0.028957947374411576,0.022416718643941257,6
1,0.028865283017398942,0.022463856600661972,6
2,0.029111211770494725,0.022338753710041077,6
3,0.02914331209446638,0.02232242441438872,6
4,0.028603274272017712,0.022597139313653137,6
5,0.029036281432272035,0.02237687044827873,6
6,0.029210465150590042,0.022288263945841057,6
7,0.02954683678200235,0.02211715315508227,6
8,0.029534717916787485,0.022123317969282897,6
9,0.0293464628437733,0.02221908250885646,6
10,0.029292012500036872,0.022246781162677847,6
11,0.028446930570925073,0.02267667067666313,6
12,0.029035618836778018,0.022377207507734243,6
13,0.02886188007076899,0.022465587664861168,6
14,0.02901548015835178,0.02238745196615032,6
15,0.024890307263693644,0.02256471343487671,6
16,0.03021603984086496,0.022370146623296568,6
17,0.029272180541911157,0.02238177923439477,6
18,0.03122195286311605,0.02246030284577976,6
0,0.0287629020444191,0.022515937357804532,7
1,0.028661271235566874,0.022567636509707282,7
2,0.02890713940001656,0.022442564440268032,7
3,0.028933736007297522,0.022429034861438102,7
4,0.028371272674826652,0.022715157520438244,7
5,0.02884745236457531,0.02247292697645909,7
6,0.029210465150590042,0.022288263945841057,7
7,0.029358290645356853,0.022213065757463346,7
8,0.0293409254281632,0.022221899368173113,7
9,0.02914483832405929,0.02232164802801088,7
10,0.029087498778319034,0.022350816406367185,7
11,0.028222482734935137,0.022790846317870105,7
12,0.028840472025281633,0.022476477844798646,7
13,0.02866097596512959,0.02256778671249876,7
14,0.028822793476601907,0.02248547084587709,7
15,0.024676545065580684,0.02266724686324263,7
16,0.030026285325975326,0.02246600156276585,7
17,0.029087470578155406,0.022478083628220572,7
18,0.031035816818542315,0.022559266042715662,7
0,0.029084248157041713,0.022352469983319814,8
1,0.028989345479780028,0.022400746563848297,8
2,0.029257767584726587,0.022264201402647576,8
3,0.02929712024699718,0.02224418287394076,8
4,0.028719863576840667,0.02253783083969381,8
5,0.029165046280567014,0.02231136832813507,8
6,0.02954683678200235,0.02211715315508227,8
7,0.029358290645356853,0.022213065757463346,8
8,0.029714857435822344,0.022031681776838404,8
9,0.029514250234189694,0.022133729790694816,8
10,0.029456701590598985,0.02216300453622124,8
11,0.028546042118948897,0.022626253061823042,8
12,0.029168773672854083,0.022309472219836538,8
13,0.028983697925549178,0.022403619450203888,8
14,0.029145148926642054,0.022321490025823457,8
15,0.025002644918698382,0.02251082942262428,8
16,0.030346566212541243,0.02230421091966681,8
17,0.02939734032730968,0.02231652321344667,8
18,0.031335528476877164,0.022399917949036643,8
0,0.029060736797176495,0.022364430110163626,9
1,0.028962658841741953,0.022414321940934075,9
2,0.029237046054426907,0.022274742355285062,9
3,0.029276764581881415,0.022254537712545205,9
4,0.02868304832146613,0.02255655860051203,9
5,0.029143968960361373,0.0223220902695554,9
6,0.029534717916787485,0.022123317969282897,9
7,0.0293409254281632,0.022221899368173113,9
8,0.029714857435822344,0.022031681776838404,9
9,0.029499929082483084,0.022141014898487087,9
10,0.029440722268537636,0.022171133148084936,9
11,0.028506814445850952,0.022646208009079526,9
12,0.0291470457408788,0.022320525124643737,9
13,0.028957315301338115,0.02241704017677376,9
14,0.02912320444780422,0.022332653087080927,9
15,0.0249700293913748,0.02252647382497403,9
16,0.03032568174544871,0.022314760757335596,9
17,0.02937651515824745,0.022327381075372885,9
18,0.03131125621177784,0.022412822816315854,9
0,0.028869936502007993,0.022461489393213775,10
1,0.028765048644676636,0.02251484539155884,10
2,0.02903250721787878,0.022378790374779696,10
3,0.029065373352751327,0.022362071514441768,10
4,0.028464135289548477,0.022667918710880315,10
5,0.028957594850519977,0.02241689797131677,10
6,0.0293464628437733,0.02221908250885646,10
7,0.02914483832405929,0.02232164802801088,10
8,0.029514250234189694,0.022133729790694816,10
9,0.029499929082483084,0.022141014898487087,10
10,0.0292302649150274,0.022278191891501962,10
11,0.028299681865172448,0.02275157545496964,10
12,0.028954072032859362,0.022418690013389624,10
13,0.02876299103175839,0.022515892090330804,10
14,0.028933344341481763,0.022429234100140735,10
15,0.024768506311138378,0.02262313662360688,10
16,0.030138071194452686,0.02240953266840173,10
17,0.029194424015987472,0.02242232006361058,10
18,0.031131315775390942,0.02250849198605496,10
0,0.02881337830306357,0.02249026030384213,11
1,0.02870614413138356,0.022544809862125287,11
2,0.028972323085856434,0.022409405781846692,11
3,0.029003252485837027,0.022393672130152708,11
4,0.028397844707903637,0.022701640442399345,11
5,0.028902604448278465,0.0224448713505586,11
6,0.029292012500036872,0.022246781162677847,11
7,0.029087498778319034,0.022350816406367185,11
8,0.029456701590598985,0.02216300453622124,11
9,0.029440722268537636,0.022171133148084936,11
10,0.0292302649150274,0.022278191891501962,11
11,0.028236512294242528,0.02278370954186731,11
12,0.02889710294949442,0.022447669939141532,11
13,0.028705070885361013,0.02254535581772455,11
14,0.02887724596876962,0.022457771099158027,11
15,0.024707836233095692,0.02265223770488253,11
16,0.030082756552007563,0.02243747499012422,11
17,0.029140667721390963,0.0224503476115575,11
18,0.031077740208014216,0.022536976578802145,11
0,0.02798926063534415,0.022909485388935287,12
1,0.02786077101380497,0.02297484750242136,12
2,0.028079399766978867,0.02286363200341771,12
3,0.028079081638214095,0.022863793834141298,12
4,0.027487120053661124,0.023164922126103347,12
5,0.028091301263281864,0.02285757776384028,12
6,0.028446930570925073,0.02267667067666313,12
7,0.028222482734935137,0.022790846317870105,12
8,0.028546042118948897,0.022626253061823042,12
9,0.028506814445850952,0.022646208009079526,12
10,0.028299681865172448,0.02275157545496964,12
11,0.028236512294242528,0.02278370954186731,12
12,0.028058267060378634,0.022874382119656866,12
13,0.027873421856860613,0.02296841207339922,12
14,0.02805287135331053,0.022877126892452516,12
15,0.02385928475732939,0.023059254907752586,12
16,0.029265112406743395,0.022850509853074852,12
17,0.028348721355439876,0.022863253949497724,12
18,0.030305915775540027,0.02294733349535641,12
0,0.028597319098514987,0.022600168684598854,13
1,0.02849284843884681,0.022653312456301162,13
2,0.02872662575369718,0.022534390949640343,13
3,0.028746896284191324,0.022524079418648882,13
4,0.028194321443543235,0.022805171844724508,13
5,0.02868335306313918,0.022556403579743985,13
6,0.029035618836778018,0.022377207507734243,13
7,0.028840472025281633,0.022476477844798646,13
8,0.029168773672854083,0.022309472219836538,13
9,0.0291470457408788,0.022320525124643737,13
10,0.028954072032859362,0.022418690013389624,13
11,0.02889710294949442,0.022447669939141532,13
12,0.028058267060378634,0.022874382119656866,13
13,0.028495161343128152,0.02265213589191948,13
14,0.028656461800062656,0.022570083048699823,13
15,0.02450946319208258,0.022747389551981807,13
16,0.02986075263807419,0.02254962078936594,13
17,0.028927403424097234,0.022561539712178086,13
18,0.030881525258146345,0.022641298440642586,13
0,0.028423540479314908,0.02268856911487131,14
1,0.028313802418695685,0.022744392390603694,14
2,0.02854052164379112,0.022629061303605025,14
3,0.0285548892153044,0.022621752582258348,14
4,0.02799901082315867,0.022904525510660214,14
5,0.028512942559972988,0.02264309066399049,14
6,0.02886188007076899,0.022465587664861168,14
7,0.02866097596512959,0.02256778671249876,14
8,0.028983697925549178,0.022403619450203888,14
9,0.028957315301338115,0.02241704017677376,14
10,0.02876299103175839,0.022515892090330804,14
11,0.028705070885361013,0.02254535581772455,14
12,0.027873421856860613,0.02296841207339922,14
13,0.028495161343128152,0.02265213589191948,14
14,0.02848319863420646,0.022658221270090664,14
15,0.024327336517251445,0.022834748647893865,14
16,0.029689143493070082,0.022636309552562496,14
17,0.02876097057630111,0.022648314752321052,14
18,0.030717854882497328,0.022728317285676147,14
0,0.0285839484207394,0.02260697029042261,15
1,0.028480737540894703,0.022659473217589744,15
2,0.02871018880931699,0.02254275235199386,15
3,0.028729602036296403,0.022532876927584017,15
4,0.02818628230038779,0.02280926132199873,15
5,0.02866893546694135,0.022563737748430845,15
6,0.02901548015835178,0.02238745196615032,15
7,0.028822793476601907,0.02248547084587709,15
8,0.029145148926642054,0.022321490025823457,15
9,0.02912320444780422,0.022332653087080927,15
10,0.028933344341481763,0.022429234100140735,15
11,0.02887724596876962,0.022457771099158027,15
12,0.02805287135331053,0.022877126892452516,15
13,0.028656461800062656,0.022570083048699823,15
14,0.02848319863420646,0.022658221270090664,15
15,0.02450011982648744,0.02275187120175618,15
16,0.029846030344902873,0.022557057790385953,15
17,0.02891347186020444,0.022568803374562418,15
18,0.03087010335268443,0.022647371140222056,15
0,0.024437997713060364,0.022781668768038933,16
1,0.024319130159980516,0.02283868491891284,16
2,0.024545076507951128,0.022730307226838633,16
3,0.0245533517523614,0.022726337913333075,16
4,0.02397803655926325,0.023002294278210034,16
5,0.024533959940274793,0.022735639412817168,16
6,0.024890307263693644,0.02256471343487671,16
7,0.024676545065580684,0.02266724686324263,16
8,0.025002644918698382,0.02251082942262428,16
9,0.0249700293913748,0.02252647382497403,16
10,0.024768506311138378,0.02262313662360688,16
11,0.024707836233095692,0.02265223770488253,16
12,0.02385928475732939,0.023059254907752586,16
13,0.02450946319208258,0.022747389551981807,16
14,0.024327336517251445,0.022834748647893865,16
15,0.02450011982648744,0.02275187120175618,16
16,0.0243720922666954,0.02273822346034916,16
17,0.023037018255939234,0.022731841564401167,16
18,0.026148123823199906,0.022758904259692906,16
0,0.029788396281749768,0.022586171772934,17
1,0.029687364930282234,0.022637207997737673,17
2,0.02991618672505224,0.022521618129956726,17
3,0.029936674595401773,0.022511268634065412,17
4,0.02939995989533348,0.022782391327073482,17
5,0.029871873666617005,0.02254400297564264,17
6,0.03021603984086496,0.022370146623296568,17
7,0.030026285325975326,0.02246600156276585,17
8,0.030346566212541243,0.02230421091966681,17
9,0.03032568174544871,0.022314760757335596,17
10,0.030138071194452686,0.02240953266840173,17
11,0.030082756552007563,0.02243747499012422,17
12,0.029265112406743395,0.022850509853074852,17
13,0.02986075263807419,0.02254962078936594,17
14,0.029689143493070082,0.022636309552562496,17
15,0.029846030344902873,0.022557057790385953,17
16,0.0243720922666954,0.02273822346034916,17
17,0.03080942035116678,0.022556791773759965,17
