resampling_id,shift,coef
0,0.0335734368350714,0.003581276995312706
1,0.03449022836162755,0.003498053818836091
2,0.035651734093585616,0.0033926163298221407
3,0.03621210966609299,0.003341747365817696
4,0.03605927996450008,0.00335562071963709
5,0.03527157217228617,0.003427126119397574
6,0.034480039714706576,0.003498978709104162
7,0.03500984934689536,0.0034508844158635953
8,0.035977770790317186,0.0033630198416741
9,0.03635475072091305,0.003328798902252928
10,0.03630380748704874,0.0033334233535260594
11,0.036334373427367325,0.0033306486827621804
12,0.034836642351756715,0.003466607550192242
13,0.035590559240871136,0.003398169572207043
14,0.0352734855289653,0.003426952431469666
15,0.0352715736807657,0.0034271259824630003
16,0.024304123183181994,0.0036307550943702237
17,0.03728385923702586,0.0034309810868148136
18,0.03748353346314655,0.0034539959547398792
19,0.038621194327265074,0.003467974196726826
