,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.0019493177387914231,6.240275845170769,1,6.243058065805463
1,1,1,fam,0.0019439044709802834,6.243056714593562,1,6.243058065805463
2,2,2,fam,0.0019438990727601425,6.243059491596093,1,6.243058065805463
3,3,0,fam,0.0019439018443606051,6.243058065802684,1,6.243058065805463
4,4,1,fam,0.0019439018443552067,6.243058065805461,1,6.243058065805463
5,5,2,fam,0.0019439018443552015,6.243058065805464,1,6.243058065805463
6,6,0,fam,0.0019439018443552043,6.243058065805462,1,6.243058065805463
7,7,1,fam,0.0019439018443552043,6.243058065805462,1,6.243058065805463
8,8,3,nov,0.0019438990673565338,6.2430594943758715,1,6.243058065805463
9,9,0,fam,0.0019439018443552043,6.243058065805462,1,6.243058065805463
10,10,1,fam,0.0019439018443552043,6.243058065805462,1,6.243058065805463
11,11,2,fam,0.0019438990673565364,6.243059494375871,1,6.243058065805463
12,12,0,fam,0.0019439018443552043,6.243058065805462,1,6.243058065805463
13,13,1,fam,0.0019439018443552043,6.243058065805462,1,6.243058065805463
14,14,2,fam,0.0019439018443552015,6.243058065805464,1,6.243058065805463
0,0,0,fam,0.0019493177387914231,6.240275845170769,3,6.243058065805461
1,1,1,fam,0.0019439044709802834,6.243056714593562,3,6.243058065805461
2,2,2,fam,0.0019438990727601425,6.243059491596093,3,6.243058065805461
3,3,0,fam,0.0019439018443606051,6.243058065802684,3,6.243058065805461
4,4,1,fam,0.0019439018443552067,6.243058065805461,3,6.243058065805461
5,5,2,fam,0.0019439018443552015,6.243058065805464,3,6.243058065805461
6,6,0,fam,0.0019439018443552043,6.243058065805462,3,6.243058065805461
7,7,1,fam,0.0019439018443552043,6.243058065805462,3,6.243058065805461
8,8,2,fam,0.0019439018443552043,6.243058065805462,3,6.243058065805461
9,9,0,fam,0.0019439018443552043,6.243058065805462,3,6.243058065805461
10,10,1,fam,0.0019439018443552043,6.243058065805462,3,6.243058065805461
11,11,2,fam,0.0019439018443552043,6.243058065805462,3,6.243058065805461
12,12,0,fam,0.0019439018443552043,6.243058065805462,3,6.243058065805461
13,13,1,fam,0.0019439018443552043,6.243058065805462,3,6.243058065805461
