outer_resampling_id,train_mse
0,7.391512049824597e-06
1,7.999739995646784e-06
2,8.123194664855295e-06
3,7.889280611417763e-06
4,7.972023443664744e-06
5,8.175364982505104e-06
6,7.99489574098792e-06
7,8.156365740944381e-06
8,8.010342206479651e-06
9,7.799232426829481e-06
10,7.832813599532447e-06
11,7.812854376814503e-06
12,8.122367661355507e-06
13,7.084920067343092e-06
14,7.144177586390542e-06
15,7.535564866686145e-06
16,5.390187048995106e-06
17,7.70160861704557e-06
18,8.024919673115117e-06
19,7.795747945066424e-06
