resampling_id,shift,coef
0,-248680.33512894486,29187.8023786691
1,-242798.6619744457,28497.46607624929
2,-235348.5426454135,27623.040093184198
3,-231754.18682877513,27201.167908372092
4,-232734.46568785832,27316.22395877539
5,-238312.03605916034,27970.867451020153
6,-242864.01389838464,28505.13647960951
7,-239465.7138535629,28106.275504878064
8,-233257.28107936934,27377.587185657154
9,-230839.25989363078,27093.782261329008
10,-231166.0195133252,27132.13427813011
11,-230969.96374150857,27109.12306804945
12,-240576.69656052385,28236.672362001806
13,-238312.036038734,27970.867448622696
14,-238312.03604095007,27970.867448882796
15,-238312.03604490045,27970.867449346457
16,-254866.2452966421,29913.8460532363
17,-240854.44125992703,28269.271891389166
18,-239458.7131857367,28105.453989731563
19,-240227.3750236966,28195.672544267632
