outer_resampling_id,train_mse
0,7.776004651468248e-06
1,8.437945644443712e-06
2,8.542281776164136e-06
3,8.299203995816099e-06
4,8.384438143995889e-06
5,8.601786734076031e-06
6,8.433400209346725e-06
7,8.586047147974456e-06
8,8.424088026229256e-06
9,8.20683591745368e-06
10,8.241245032991482e-06
11,8.220788965689064e-06
12,8.554925715084926e-06
13,7.287634693136105e-06
14,7.5573130554624335e-06
15,7.961318901468382e-06
16,5.744886073387895e-06
17,8.010358304357267e-06
18,8.468927647722508e-06
19,8.261279963021259e-06
