outer_resampling_id,resampling_id,gid,train_mse,test_mse
12,5,477,7.653165068876432e-07,1.126265814841512e-09
12,6,477,7.65035505488237e-07,9.589084534502249e-08
12,7,477,6.994964477991726e-07,2.3143788225859425e-05
12,8,477,7.612798209958318e-07,1.4517390923954595e-06
12,9,477,7.354349521457754e-07,1.0858341659138732e-05
12,10,477,7.597234243056536e-07,2.0485016127726786e-06
12,11,477,7.646480485686415e-07,2.477681803183784e-07
12,12,477,7.459631038807613e-07,6.5281849007056906e-06
12,13,477,7.64992767792808e-07,1.0884210962509338e-07
12,14,477,7.44827865391934e-07,6.782841430777794e-06
12,15,477,4.299209258051172e-07,0.0001453406659414
12,16,477,7.103630976814847e-07,2.374269520415993e-05
12,17,477,7.652300467651462e-07,3.8872175912680825e-08
12,18,477,6.402932840186362e-07,5.41001579542269e-05
13,0,412,7.801481823205806e-07,5.583724943129549e-05
13,1,477,8.344318887135226e-07,2.1109795911789146e-07
13,2,477,7.293069481321387e-07,3.646947208840499e-05
13,3,477,7.566333003313035e-07,2.7900172557666568e-05
13,4,477,7.924151748241675e-07,1.5809977173025473e-05
13,5,477,8.350552987592621e-07,1.1080062612967023e-09
13,6,477,8.342921566790615e-07,2.580286320504071e-07
13,7,477,7.77239352493417e-07,2.02695055113573e-05
13,8,477,8.28461224215802e-07,2.361712245029919e-06
13,9,477,7.984743631785534e-07,1.323662861676956e-05
13,10,477,8.262167919586927e-07,3.221881369143637e-06
13,11,477,8.329554395523492e-07,7.7185781735711e-07
13,12,477,7.459631038807613e-07,3.112921912853384e-05
13,13,477,8.349726345001123e-07,2.8607790611008626e-08
13,14,477,8.167876311725054e-07,6.043151883481862e-06
13,15,477,5.031624722245156e-07,0.0001438073144971
13,16,477,7.799130936716195e-07,2.3824189174853863e-05
13,17,477,8.349442539240215e-07,4.9472930647335957e-08
13,18,477,7.115798999337502e-07,5.3427331100263365e-05
14,0,412,7.705834536581589e-07,5.613905468338008e-05
14,1,477,8.493718421128905e-07,2.937750320169289e-07
14,2,477,7.407975454107966e-07,3.771293756786391e-05
14,3,477,7.678850196383373e-07,2.926328168846411e-05
14,4,477,8.11164684190406e-07,1.4462227511955704e-05
14,5,477,8.502412123602551e-07,1.1004912183999815e-09
14,6,413,8.438805111718155e-07,5.12419066207524e-05
14,7,477,7.955705292394102e-07,1.9146901188849032e-05
14,8,477,8.424075324574579e-07,2.8017094416470142e-06
14,9,477,8.106877626248195e-07,1.4290890566116078e-05
14,10,477,8.398452806796085e-07,3.7833779489371785e-06
14,11,477,8.473182518446767e-07,1.0721003130225517e-06
14,12,477,7.64992767792808e-07,2.9756569860038712e-05
14,13,477,8.349726345001123e-07,5.1406468545923e-06
14,14,477,8.328544129752857e-07,5.750273526475163e-06
14,15,477,5.197907472263143e-07,0.0001431769043455
14,16,477,7.950207525182972e-07,2.3857970724116163e-05
14,17,477,8.50119126037976e-07,5.423482644587893e-08
14,18,477,7.27403279689597e-07,5.315042858784165e-05
15,0,412,7.633230021669322e-07,5.610613728678535e-05
15,1,477,8.322456110489168e-07,2.2881007832230659e-07
15,2,477,7.264198620514078e-07,3.668876028281842e-05
15,3,477,7.53706503126817e-07,2.8134990491625942e-05
15,4,477,7.912088540802433e-07,1.542798601411894e-05
15,5,477,8.329220817917971e-07,1.106260883617622e-09
15,6,477,8.321008124079246e-07,2.7740685445859885e-07
15,7,477,7.759105225191227e-07,1.995932158700084e-05
15,8,477,8.260601122197686e-07,2.453178203965872e-06
15,9,477,7.957235875821568e-07,1.3433061689525563e-05
15,10,477,8.237496880050125e-07,3.3363793889635437e-06
15,11,477,8.306475789693936e-07,8.340404557338533e-07
15,12,477,7.44827865391934e-07,3.073903556122593e-05
15,13,477,8.167876311725054e-07,5.431147377274411e-06
15,14,477,8.328544129752857e-07,2.361220485311976e-08
15,15,477,5.013782248844404e-07,0.000143648718136
15,16,477,7.777617729010248e-07,2.3831986065816967e-05
15,17,477,8.328085218043232e-07,5.0557253725893616e-08
15,18,477,7.095974781231925e-07,5.33606263181828e-05
16,0,477,4.774182233211195e-07,1.4086060632331884e-05
16,1,477,5.193362829924373e-07,1.8883213444588345e-07
16,2,477,4.1547207661667457e-07,3.593401277921475e-05
16,3,477,4.428936489270698e-07,2.7304144655923567e-05
16,4,477,4.764121923974116e-07,1.6043961264922915e-05
16,5,477,5.198943170423823e-07,1.1102183419729496e-09
16,6,477,5.192032878038252e-07,2.3345060942116882e-07
16,7,468,4.53284149298225e-07,3.457163554763468e-05
16,8,477,5.136688640181527e-07,2.221890126079569e-06
16,9,477,4.843210006135411e-07,1.282152364567916e-05
16,10,477,5.11528838804438e-07,3.036732987069993e-06
16,11,477,5.180200230808434e-07,6.860091373077987e-07
16,12,477,4.299209258051172e-07,3.1354109367178384e-05
16,13,477,5.031624722245156e-07,5.628531964280859e-06
16,14,477,5.197907472263143e-07,3.55266491196088e-08
16,15,477,5.013782248844404e-07,6.121013549580222e-06
16,16,477,5.178252691422617e-07,1.0079359013002353e-06
16,17,477,4.738020082998862e-07,2.2402905094995923e-05
16,18,477,4.912583197838126e-07,1.3925807491826696e-05
17,0,412,7.33741492135311e-07,5.4859840155597366e-05
17,1,477,7.941465282994968e-07,3.0318823206617085e-07
17,2,477,6.853476318152194e-07,3.774253208744741e-05
17,3,477,7.124299048447312e-07,2.928701011386096e-05
17,4,477,7.564755696284861e-07,1.4225748407880984e-05
17,5,477,7.950447101599624e-07,1.099663913354354e-09
17,6,477,7.939825811171732e-07,3.581519440657823e-07
17,7,477,7.408147173837577e-07,1.895565562187195e-05
17,8,477,7.87086532748417e-07,2.8391475438221317e-06
17,9,477,7.552602844542988e-07,1.433462106775972e-05
17,10,477,7.844987972085583e-07,3.826618927549454e-06
17,11,477,7.920316911994847e-07,1.1016247346964782e-06
17,12,477,7.103630976814847e-07,2.9503802320776177e-05
17,13,477,7.799130936716195e-07,5.089774739545698e-06
17,14,477,7.950207525182972e-07,9.081100042765477e-09
17,15,477,7.777617729010248e-07,5.713100593872236e-06
17,16,477,5.178252691422617e-07,0.0001352065548227
17,17,477,7.899835007593163e-07,2.4624313992178857e-06
17,18,477,5.882198042894174e-07,0.0001006705536478
18,0,412,7.880821115712632e-07,5.491303335786369e-05
18,1,477,8.492641562163079e-07,2.975356326042378e-07
18,2,477,7.406838324907119e-07,3.766252324959642e-05
18,3,477,7.677823351568222e-07,2.9198966703865697e-05
18,4,477,8.113625377472197e-07,1.4305443677326638e-05
18,5,477,8.501455136780388e-07,1.1001323531634358e-09
18,6,477,8.49101562063296e-07,3.520480272682105e-07
18,7,477,7.957244709684072e-07,1.9023061428098347e-05
18,8,477,8.422686847705125e-07,2.810257482124624e-06
18,9,477,8.105520882124207e-07,1.4266479774942872e-05
18,10,477,8.397015712407266e-07,3.7898213873669392e-06
18,11,477,8.471887390545247e-07,1.0811420325464838e-06
18,12,477,7.652300467651462e-07,2.958621236059943e-05
18,13,477,8.349442539240215e-07,5.113277159730132e-06
18,14,477,8.50119126037976e-07,9.88847310539654e-09
18,15,477,8.328085218043232e-07,5.731014313511455e-06
18,16,477,4.738020082998862e-07,0.0001833473077909
18,17,477,7.899835007593163e-07,2.9240388549062565e-05
18,18,477,7.14807890649182e-07,6.593462027910261e-05
19,0,412,6.853692326428348e-07,5.54988873778969e-05
19,1,477,7.267310400840459e-07,2.457516885671852e-07
19,2,477,6.202711401969345e-07,3.68823861565854e-05
19,3,477,6.475221075259988e-07,2.834143962959941e-05
19,4,477,6.866018354385681e-07,1.5072428756085929e-05
19,5,477,7.274583694943319e-07,1.1046492430825608e-09
19,6,477,7.265816004293645e-07,2.958687948943835e-07
19,7,477,6.711929659838947e-07,1.966936140797279e-05
19,8,477,7.203459737854041e-07,2.537918302729277e-06
19,9,477,6.896941453539752e-07,1.3609041154071997e-05
19,10,477,7.179748481283063e-07,3.4418628142458518e-06
19,11,477,7.250172840595458e-07,8.929218086901546e-07
19,12,477,6.402932840186362e-07,3.037240702176675e-05
19,13,477,7.115798999337502e-07,5.341238888628967e-06
19,14,477,7.27403279689597e-07,1.942318975499664e-08
19,15,477,7.095974781231925e-07,5.9042929886396e-06
19,16,477,4.912583197838126e-07,0.0001150079145937
19,17,477,5.882198042894174e-07,6.767418059352224e-05
19,18,477,7.14807890649182e-07,6.1581579972993895e-06
