Unnamed: 0,cdens,knum,ksig,type_complex,alph_leak,eps,num_complex,grid_id,save_path,grid_id_old,jack_mse_mean,jack_mse_std,jack_mse_se
198,8,2,0.875,8,0.0,0.1,2.6666666666666665,198,,6,2.479221636930004e-05,1.9316319415117498e-06,1.9316319415117498e-06
199,8,2,0.875,8,0.0,0.01,2.6666666666666665,199,,7,1.7577424382077126e-05,1.3424085795995426e-06,1.3424085795995426e-06
200,8,2,0.875,8,0.0,0.001,2.6666666666666665,200,,0,1.592138500214306e-05,1.20827951345538e-06,1.20827951345538e-06
201,8,2,0.875,8,0.0,0.0001,2.6666666666666665,201,,1,1.686359900771852e-05,1.305032765829908e-06,1.305032765829908e-06
202,8,2,0.875,8,0.0,1e-05,2.6666666666666665,202,,2,1.7760646514958945e-05,1.3924869805973029e-06,1.3924869805973029e-06
203,8,2,0.875,8,0.0,1e-06,2.6666666666666665,203,,3,1.8463851002577833e-05,1.4582192701738909e-06,1.4582192701738909e-06
204,8,2,0.875,8,0.01,0.1,2.6666666666666665,204,,4,4.067054641213678e-06,1.8786101073772816e-07,1.8786101073772816e-07
205,8,2,0.875,8,0.01,0.01,2.6666666666666665,205,,5,6.125454109312072e-06,3.656668799819186e-07,3.656668799819186e-07
206,8,2,0.875,8,0.01,0.001,2.6666666666666665,206,,6,8.06675877272558e-06,4.933084605740463e-07,4.933084605740463e-07
207,8,2,0.875,8,0.01,0.0001,2.6666666666666665,207,,7,1.0120097478163512e-05,6.620292644353101e-07,6.620292644353101e-07
208,8,2,0.875,8,0.01,1e-05,2.6666666666666665,208,,0,1.170413184943327e-05,8.049765205749606e-07,8.049765205749606e-07
209,8,2,0.875,8,0.01,1e-06,2.6666666666666665,209,,1,1.2942880471877828e-05,9.189063233224263e-07,9.189063233224263e-07
210,8,2,0.875,8,0.1,0.1,2.6666666666666665,210,,2,2.9699058664827135e-06,3.384021189177035e-07,3.384021189177035e-07
211,8,2,0.875,8,0.1,0.01,2.6666666666666665,211,,3,1.9735022156352806e-06,1.5304240598422395e-07,1.5304240598422395e-07
212,8,2,0.875,8,0.1,0.001,2.6666666666666665,212,,4,1.9705179037149228e-06,8.623348640055836e-08,8.623348640055836e-08
213,8,2,0.875,8,0.1,0.0001,2.6666666666666665,213,,5,1.9169723682535146e-06,9.268488023793091e-08,9.268488023793091e-08
214,8,2,0.875,8,0.1,1e-05,2.6666666666666665,214,,6,1.8498224360930495e-06,9.74301507314416e-08,9.74301507314416e-08
215,8,2,0.875,8,0.1,1e-06,2.6666666666666665,215,,7,1.8090679902138116e-06,9.665498777967742e-08,9.665498777967742e-08
216,8,2,0.875,8,0.2,0.1,2.6666666666666665,216,,0,4.649270082102923e-06,4.0447821307953296e-07,4.0447821307953296e-07
217,8,2,0.875,8,0.2,0.01,2.6666666666666665,217,,1,2.921048150000511e-06,2.770933369367972e-07,2.770933369367972e-07
218,8,2,0.875,8,0.2,0.001,2.6666666666666665,218,,2,2.324086155658195e-06,1.3796678151438191e-07,1.3796678151438191e-07
219,8,2,0.875,8,0.2,0.0001,2.6666666666666665,219,,3,2.3066702552021784e-06,1.1790154167604437e-07,1.1790154167604437e-07
220,8,2,0.875,8,0.2,1e-05,2.6666666666666665,220,,4,2.2691307254322307e-06,1.1487096582975646e-07,1.1487096582975646e-07
221,8,2,0.875,8,0.2,1e-06,2.6666666666666665,221,,5,2.1828385752358317e-06,1.122025306158367e-07,1.122025306158367e-07
222,8,2,0.875,8,0.3,0.1,2.6666666666666665,222,,6,6.365048663511448e-06,4.614825454425766e-07,4.614825454425766e-07
223,8,2,0.875,8,0.3,0.01,2.6666666666666665,223,,7,4.145568088485081e-06,3.9004896050656696e-07,3.9004896050656696e-07
224,8,2,0.875,8,0.3,0.001,2.6666666666666665,224,,0,2.7210057498349956e-06,1.939387734197826e-07,1.939387734197826e-07
225,8,2,0.875,8,0.3,0.0001,2.6666666666666665,225,,1,2.54657954631528e-06,1.4886521555770543e-07,1.4886521555770543e-07
226,8,2,0.875,8,0.3,1e-05,2.6666666666666665,226,,2,2.563344659774005e-06,1.3897684245954173e-07,1.3897684245954173e-07
227,8,2,0.875,8,0.3,1e-06,2.6666666666666665,227,,3,2.557636470809056e-06,1.361963316415136e-07,1.361963316415136e-07
228,8,2,0.875,8,0.4,0.1,2.6666666666666665,228,,4,8.252126857819886e-06,5.675311505645844e-07,5.675311505645844e-07
229,8,2,0.875,8,0.4,0.01,2.6666666666666665,229,,5,5.140928102077458e-06,4.700984204961247e-07,4.700984204961247e-07
230,8,2,0.875,8,0.4,0.001,2.6666666666666665,230,,6,3.3540439562796507e-06,2.607938335363317e-07,2.607938335363317e-07
231,8,2,0.875,8,0.4,0.0001,2.6666666666666665,231,,7,2.8082767766785847e-06,1.8316497674877724e-07,1.8316497674877724e-07
232,8,2,0.875,8,0.4,1e-05,2.6666666666666665,232,,0,2.8409904695960686e-06,1.6559545190921672e-07,1.6559545190921672e-07
233,8,2,0.875,8,0.4,1e-06,2.6666666666666665,233,,1,2.8825730573995214e-06,1.6047179064293246e-07,1.6047179064293246e-07
234,8,2,0.875,8,0.5,0.1,2.6666666666666665,234,,2,1.0634648781722043e-05,7.404973745020514e-07,7.404973745020514e-07
235,8,2,0.875,8,0.5,0.01,2.6666666666666665,235,,3,5.794556137451685e-06,5.137522995599633e-07,5.137522995599633e-07
236,8,2,0.875,8,0.5,0.001,2.6666666666666665,236,,4,4.205290808904888e-06,3.367333408573165e-07,3.367333408573165e-07
237,8,2,0.875,8,0.5,0.0001,2.6666666666666665,237,,5,3.1934803637346406e-06,2.244642537688898e-07,2.244642537688898e-07
238,8,2,0.875,8,0.5,1e-05,2.6666666666666665,238,,6,3.068306361537835e-06,1.9754641432821723e-07,1.9754641432821723e-07
239,8,2,0.875,8,0.5,1e-06,2.6666666666666665,239,,7,3.100779655473364e-06,1.8631824605736627e-07,1.8631824605736627e-07
240,8,2,0.875,8,0.6,0.1,2.6666666666666665,240,,0,1.3706229281718485e-05,9.9603242558624e-07,9.9603242558624e-07
241,8,2,0.875,8,0.6,0.01,2.6666666666666665,241,,1,6.159203264315404e-06,5.284706850125521e-07,5.284706850125521e-07
242,8,2,0.875,8,0.6,0.001,2.6666666666666665,242,,2,5.061665634856529e-06,4.087425485446888e-07,4.087425485446888e-07
243,8,2,0.875,8,0.6,0.0001,2.6666666666666665,243,,3,3.8527063024568216e-06,2.781254042867699e-07,2.781254042867699e-07
244,8,2,0.875,8,0.6,1e-05,2.6666666666666665,244,,4,3.4279584617779972e-06,2.3813590107275385e-07,2.3813590107275385e-07
245,8,2,0.875,8,0.6,1e-06,2.6666666666666665,245,,5,3.3259277881016382e-06,2.2144862970997464e-07,2.2144862970997464e-07
246,8,2,0.875,8,0.7,0.1,2.6666666666666665,246,,6,1.730089122519512e-05,1.3156128798102895e-06,1.3156128798102895e-06
247,8,2,0.875,8,0.7,0.01,2.6666666666666665,247,,7,6.341904758516892e-06,5.239760899445316e-07,5.239760899445316e-07
248,8,2,0.875,8,0.7,0.001,2.6666666666666665,248,,0,5.706299569545478e-06,4.587156420940034e-07,4.587156420940034e-07
249,8,2,0.875,8,0.7,0.0001,2.6666666666666665,249,,1,4.815485108609055e-06,3.41959823029586e-07,3.41959823029586e-07
250,8,2,0.875,8,0.7,1e-05,2.6666666666666665,250,,2,4.227588730685934e-06,2.884861377901224e-07,2.884861377901224e-07
251,8,2,0.875,8,0.7,1e-06,2.6666666666666665,251,,3,3.908588668325191e-06,2.6727839953083296e-07,2.6727839953083296e-07
252,8,2,0.875,8,0.8,0.1,2.6666666666666665,252,,4,2.080353620981201e-05,1.6264816897101842e-06,1.6264816897101842e-06
253,8,2,0.875,8,0.8,0.01,2.6666666666666665,253,,5,6.856015043856526e-06,5.265281552577385e-07,5.265281552577385e-07
254,8,2,0.875,8,0.8,0.001,2.6666666666666665,254,,6,6.112790882359984e-06,4.7091586860037783e-07,4.7091586860037783e-07
255,8,2,0.875,8,0.8,0.0001,2.6666666666666665,255,,7,5.701609255761405e-06,3.991382513274168e-07,3.991382513274168e-07
256,8,2,0.875,8,0.8,1e-05,2.6666666666666665,256,,0,5.2449460155150275e-06,3.4653670715516066e-07,3.4653670715516066e-07
257,8,2,0.875,8,0.8,1e-06,2.6666666666666665,257,,1,4.844123733029006e-06,3.1810740262870383e-07,3.1810740262870383e-07
258,8,2,0.875,8,0.9,0.1,2.6666666666666665,258,,2,2.3379192339840263e-05,1.8440065660421657e-06,1.8440065660421657e-06
259,8,2,0.875,8,0.9,0.01,2.6666666666666665,259,,3,1.0598837150342341e-05,7.348880414438842e-07,7.348880414438842e-07
260,8,2,0.875,8,0.9,0.001,2.6666666666666665,260,,4,6.101091113316954e-06,4.341389793702761e-07,4.341389793702761e-07
261,8,2,0.875,8,0.9,0.0001,2.6666666666666665,261,,5,6.5130333484587535e-06,4.37661841837658e-07,4.37661841837658e-07
262,8,2,0.875,8,0.9,1e-05,2.6666666666666665,262,,6,6.361608721937606e-06,4.067380307918404e-07,4.067380307918404e-07
263,8,2,0.875,8,0.9,1e-06,2.6666666666666665,263,,7,6.1580216266392215e-06,3.836074784507789e-07,3.836074784507789e-07
264,8,2,0.9,8,0.0,0.1,2.6666666666666665,264,,0,2.878109813855761e-05,2.245122426393448e-06,2.245122426393448e-06
265,8,2,0.9,8,0.0,0.01,2.6666666666666665,265,,1,1.800595458701691e-05,1.4263198997894996e-06,1.4263198997894996e-06
266,8,2,0.9,8,0.0,0.001,2.6666666666666665,266,,2,1.5705551919799566e-05,1.2235141244961794e-06,1.2235141244961794e-06
267,8,2,0.9,8,0.0,0.0001,2.6666666666666665,267,,3,1.68908546435218e-05,1.323109906438421e-06,1.323109906438421e-06
268,8,2,0.9,8,0.0,1e-05,2.6666666666666665,268,,4,1.7807308571597023e-05,1.4052555199943345e-06,1.4052555199943345e-06
269,8,2,0.9,8,0.0,1e-06,2.6666666666666665,269,,5,1.835065371271791e-05,1.454901856767325e-06,1.454901856767325e-06
270,8,2,0.9,8,0.01,0.1,2.6666666666666665,270,,6,4.057847604416517e-06,2.065533693059265e-07,2.065533693059265e-07
271,8,2,0.9,8,0.01,0.01,2.6666666666666665,271,,7,5.648303779764962e-06,3.4481693918045545e-07,3.4481693918045545e-07
272,8,2,0.9,8,0.01,0.001,2.6666666666666665,272,,0,7.74963069515187e-06,4.951982163831329e-07,4.951982163831329e-07
273,8,2,0.9,8,0.01,0.0001,2.6666666666666665,273,,1,1.0125753833556364e-05,6.844747072974876e-07,6.844747072974876e-07
274,8,2,0.9,8,0.01,1e-05,2.6666666666666665,274,,2,1.168903358262134e-05,8.180031120938518e-07,8.180031120938518e-07
275,8,2,0.9,8,0.01,1e-06,2.6666666666666665,275,,3,1.270784370280244e-05,9.075879352147765e-07,9.075879352147765e-07
276,8,2,0.9,8,0.1,0.1,2.6666666666666665,276,,4,3.163908493049948e-06,3.62183948232605e-07,3.62183948232605e-07
277,8,2,0.9,8,0.1,0.01,2.6666666666666665,277,,5,1.7125076955018054e-06,1.738809162971007e-07,1.738809162971007e-07
278,8,2,0.9,8,0.1,0.001,2.6666666666666665,278,,6,1.420223389805538e-06,8.456652512917283e-08,8.456652512917283e-08
279,8,2,0.9,8,0.1,0.0001,2.6666666666666665,279,,7,1.3959068946287198e-06,8.81120229009145e-08,8.81120229009145e-08
280,8,2,0.9,8,0.1,1e-05,2.6666666666666665,280,,0,1.3792188887492423e-06,7.784986357479225e-08,7.784986357479225e-08
281,8,2,0.9,8,0.1,1e-06,2.6666666666666665,281,,1,1.4156335866249033e-06,7.01819617388231e-08,7.01819617388231e-08
282,8,2,0.9,8,0.2,0.1,2.6666666666666665,282,,2,5.141868853812548e-06,4.058465599986374e-07,4.058465599986374e-07
283,8,2,0.9,8,0.2,0.01,2.6666666666666665,283,,3,2.9240262541328038e-06,3.085601343730867e-07,3.085601343730867e-07
284,8,2,0.9,8,0.2,0.001,2.6666666666666665,284,,4,1.9907275978081227e-06,1.3241664388431957e-07,1.3241664388431957e-07
285,8,2,0.9,8,0.2,0.0001,2.6666666666666665,285,,5,1.9853807745458344e-06,1.2110513999577582e-07,1.2110513999577582e-07
286,8,2,0.9,8,0.2,1e-05,2.6666666666666665,286,,6,1.9422304048413565e-06,1.147485001426512e-07,1.147485001426512e-07
287,8,2,0.9,8,0.2,1e-06,2.6666666666666665,287,,7,1.8733113590148647e-06,1.0785029792328989e-07,1.0785029792328989e-07
288,8,2,0.9,8,0.3,0.1,2.6666666666666665,288,,0,7.3145500492557665e-06,4.988212818956973e-07,4.988212818956973e-07
289,8,2,0.9,8,0.3,0.01,2.6666666666666665,289,,1,4.151381841544897e-06,4.1389895424365203e-07,4.1389895424365203e-07
290,8,2,0.9,8,0.3,0.001,2.6666666666666665,290,,2,2.517933865714428e-06,1.7973636355082733e-07,1.7973636355082733e-07
291,8,2,0.9,8,0.3,0.0001,2.6666666666666665,291,,3,2.455863376616133e-06,1.578537421228417e-07,1.578537421228417e-07
292,8,2,0.9,8,0.3,1e-05,2.6666666666666665,292,,4,2.4624670496090526e-06,1.5227900655465298e-07,1.5227900655465298e-07
293,8,2,0.9,8,0.3,1e-06,2.6666666666666665,293,,5,2.444057790695457e-06,1.529642980195389e-07,1.529642980195389e-07
294,8,2,0.9,8,0.4,0.1,2.6666666666666665,294,,6,9.708281397634316e-06,6.645510655712412e-07,6.645510655712412e-07
295,8,2,0.9,8,0.4,0.01,2.6666666666666665,295,,7,5.03005195624794e-06,4.7339463775897934e-07,4.7339463775897934e-07
296,8,2,0.9,8,0.4,0.001,2.6666666666666665,296,,0,3.1629385347314147e-06,2.356599813418883e-07,2.356599813418883e-07
297,8,2,0.9,8,0.4,0.0001,2.6666666666666665,297,,1,2.9478540378516618e-06,2.0013685666031085e-07,2.0013685666031085e-07
298,8,2,0.9,8,0.4,1e-05,2.6666666666666665,298,,2,3.0111995675126327e-06,1.9477511686952352e-07,1.9477511686952352e-07
299,8,2,0.9,8,0.4,1e-06,2.6666666666666665,299,,3,3.0314215047379313e-06,1.9661352431219468e-07,1.9661352431219468e-07
300,8,2,0.9,8,0.5,0.1,2.6666666666666665,300,,4,1.247716381844554e-05,8.891970208955009e-07,8.891970208955009e-07
301,8,2,0.9,8,0.5,0.01,2.6666666666666665,301,,5,5.582194290286679e-06,4.964558461537343e-07,4.964558461537343e-07
302,8,2,0.9,8,0.5,0.001,2.6666666666666665,302,,6,3.955419267448019e-06,2.9775963006018044e-07,2.9775963006018044e-07
303,8,2,0.9,8,0.5,0.0001,2.6666666666666665,303,,7,3.399345085447302e-06,2.4090359288674365e-07,2.4090359288674365e-07
304,8,2,0.9,8,0.5,1e-05,2.6666666666666665,304,,0,3.4596209938505834e-06,2.355454647328794e-07,2.355454647328794e-07
305,8,2,0.9,8,0.5,1e-06,2.6666666666666665,305,,1,3.5429665979661716e-06,2.3719985073309388e-07,2.3719985073309388e-07
306,8,2,0.9,8,0.6,0.1,2.6666666666666665,306,,2,1.558928493846549e-05,1.1622599038270464e-06,1.1622599038270464e-06
307,8,2,0.9,8,0.6,0.01,2.6666666666666665,307,,3,5.925854245780298e-06,4.959714904799866e-07,4.959714904799866e-07
308,8,2,0.9,8,0.6,0.001,2.6666666666666665,308,,4,4.797923115096098e-06,3.573461829311495e-07,3.573461829311495e-07
309,8,2,0.9,8,0.6,0.0001,2.6666666666666665,309,,5,3.985921830470529e-06,2.8235685236122007e-07,2.8235685236122007e-07
310,8,2,0.9,8,0.6,1e-05,2.6666666666666665,310,,6,3.923573476083454e-06,2.7686033766201174e-07,2.7686033766201174e-07
311,8,2,0.9,8,0.6,1e-06,2.6666666666666665,311,,7,4.00716061757914e-06,2.7675954384399483e-07,2.7675954384399483e-07
312,8,2,0.9,8,0.7,0.1,2.6666666666666665,312,,0,1.876858567034928e-05,1.4498497984096259e-06,1.4498497984096259e-06
313,8,2,0.9,8,0.7,0.01,2.6666666666666665,313,,1,6.217058680445961e-06,4.816003715776817e-07,4.816003715776817e-07
314,8,2,0.9,8,0.7,0.001,2.6666666666666665,314,,2,5.613282327205592e-06,4.089814169894434e-07,4.089814169894434e-07
315,8,2,0.9,8,0.7,0.0001,2.6666666666666665,315,,3,4.7665289315281725e-06,3.262661243518244e-07,3.262661243518244e-07
316,8,2,0.9,8,0.7,1e-05,2.6666666666666665,316,,4,4.442942291205764e-06,3.129384134831739e-07,3.129384134831739e-07
317,8,2,0.9,8,0.7,1e-06,2.6666666666666665,317,,5,4.423554743691366e-06,3.0868792024653986e-07,3.0868792024653986e-07
318,8,2,0.9,8,0.8,0.1,2.6666666666666665,318,,6,2.1560571357335427e-05,1.69862789851431e-06,1.69862789851431e-06
319,8,2,0.9,8,0.8,0.01,2.6666666666666665,319,,7,7.036965624481988e-06,4.954594096015493e-07,4.954594096015493e-07
320,8,2,0.9,8,0.8,0.001,2.6666666666666665,320,,0,6.283507635465331e-06,4.4719326060216953e-07,4.4719326060216953e-07
321,8,2,0.9,8,0.8,0.0001,2.6666666666666665,321,,1,5.635982237002955e-06,3.744125821504797e-07,3.744125821504797e-07
322,8,2,0.9,8,0.8,1e-05,2.6666666666666665,322,,2,5.235555207336302e-06,3.4794009080264576e-07,3.4794009080264576e-07
323,8,2,0.9,8,0.8,1e-06,2.6666666666666665,323,,3,5.00045475561226e-06,3.376891413727355e-07,3.376891413727355e-07
324,8,2,0.9,8,0.9,0.1,2.6666666666666665,324,,4,2.3492419349685644e-05,1.8635909194017859e-06,1.8635909194017859e-06
325,8,2,0.9,8,0.9,0.01,2.6666666666666665,325,,5,1.0156840801826738e-05,7.041652568606911e-07,7.041652568606911e-07
326,8,2,0.9,8,0.9,0.001,2.6666666666666665,326,,6,6.690959902199752e-06,4.653689994408835e-07,4.653689994408835e-07
327,8,2,0.9,8,0.9,0.0001,2.6666666666666665,327,,7,6.628980265316775e-06,4.2432842586603364e-07,4.2432842586603364e-07
328,8,2,0.9,8,0.9,1e-05,2.6666666666666665,328,,0,6.367974246341096e-06,3.948319931979836e-07,3.948319931979836e-07
329,8,2,0.9,8,0.9,1e-06,2.6666666666666665,329,,1,6.1733091681779e-06,3.821204944068115e-07,3.821204944068115e-07
330,8,2,0.925,8,0.0,0.1,2.6666666666666665,330,,2,3.5886044823956384e-05,2.5722195930072095e-06,2.5722195930072095e-06
331,8,2,0.925,8,0.0,0.01,2.6666666666666665,331,,3,2.0887001872722533e-05,1.6941330155960986e-06,1.6941330155960986e-06
332,8,2,0.925,8,0.0,0.001,2.6666666666666665,332,,4,1.644487510430538e-05,1.2952737106903088e-06,1.2952737106903088e-06
333,8,2,0.925,8,0.0,0.0001,2.6666666666666665,333,,5,1.7119567520757578e-05,1.3395977912720056e-06,1.3395977912720056e-06
334,8,2,0.925,8,0.0,1e-05,2.6666666666666665,334,,6,1.7620098876290236e-05,1.3837576570710534e-06,1.3837576570710534e-06
335,8,2,0.925,8,0.0,1e-06,2.6666666666666665,335,,7,1.7777248353731453e-05,1.39876293987702e-06,1.39876293987702e-06
336,8,2,0.925,8,0.01,0.1,2.6666666666666665,336,,0,5.032022385168866e-06,3.6196960912816457e-07,3.6196960912816457e-07
337,8,2,0.925,8,0.01,0.01,2.6666666666666665,337,,1,6.504383614050901e-06,4.080338007757978e-07,4.080338007757978e-07
338,8,2,0.925,8,0.01,0.001,2.6666666666666665,338,,2,8.115007320487769e-06,5.262436551293464e-07,5.262436551293464e-07
339,8,2,0.925,8,0.01,0.0001,2.6666666666666665,339,,3,1.0163383149138551e-05,6.817241299885917e-07,6.817241299885917e-07
340,8,2,0.925,8,0.01,1e-05,2.6666666666666665,340,,4,1.1258423845512754e-05,7.744109042933264e-07,7.744109042933264e-07
341,8,2,0.925,8,0.01,1e-06,2.6666666666666665,341,,5,1.1772905930159872e-05,8.196640173621638e-07,8.196640173621638e-07
342,8,2,0.925,8,0.1,0.1,2.6666666666666665,342,,6,3.379173282700044e-06,3.9211874169390737e-07,3.9211874169390737e-07
343,8,2,0.925,8,0.1,0.01,2.6666666666666665,343,,7,1.6909912927948891e-06,1.9071524939713664e-07,1.9071524939713664e-07
344,8,2,0.925,8,0.1,0.001,2.6666666666666665,344,,0,1.105559668338957e-06,7.54668819112701e-08,7.54668819112701e-08
345,8,2,0.925,8,0.1,0.0001,2.6666666666666665,345,,1,1.0342894997849436e-06,6.621150782624928e-08,6.621150782624928e-08
346,8,2,0.925,8,0.1,1e-05,2.6666666666666665,346,,2,9.968458670193492e-07,5.3867349422232687e-08,5.3867349422232687e-08
347,8,2,0.925,8,0.1,1e-06,2.6666666666666665,347,,3,1.0091246461690507e-06,4.885965520069363e-08,4.885965520069363e-08
348,8,2,0.925,8,0.2,0.1,2.6666666666666665,348,,4,5.249072390774373e-06,4.2416630218406793e-07,4.2416630218406793e-07
349,8,2,0.925,8,0.2,0.01,2.6666666666666665,349,,5,3.079982002937314e-06,3.4694386544001683e-07,3.4694386544001683e-07
350,8,2,0.925,8,0.2,0.001,2.6666666666666665,350,,6,1.664029800859158e-06,1.1997751481200115e-07,1.1997751481200115e-07
351,8,2,0.925,8,0.2,0.0001,2.6666666666666665,351,,7,1.5303379790108568e-06,8.693469677052513e-08,8.693469677052513e-08
352,8,2,0.925,8,0.2,1e-05,2.6666666666666665,352,,0,1.383896029060839e-06,7.221185851710232e-08,7.221185851710232e-08
353,8,2,0.925,8,0.2,1e-06,2.6666666666666665,353,,1,1.309906336400586e-06,6.40600960661785e-08,6.40600960661785e-08
354,8,2,0.925,8,0.3,0.1,2.6666666666666665,354,,2,7.344437308768617e-06,5.047071507798238e-07,5.047071507798238e-07
355,8,2,0.925,8,0.3,0.01,2.6666666666666665,355,,3,4.2346022433297015e-06,4.4837680138731326e-07,4.4837680138731326e-07
356,8,2,0.925,8,0.3,0.001,2.6666666666666665,356,,4,2.1396301004363195e-06,1.6392719695565723e-07,1.6392719695565723e-07
357,8,2,0.925,8,0.3,0.0001,2.6666666666666665,357,,5,1.936503711365771e-06,1.1667248621744102e-07,1.1667248621744102e-07
358,8,2,0.925,8,0.3,1e-05,2.6666666666666665,358,,6,1.8491810374219642e-06,1.0305073213674363e-07,1.0305073213674363e-07
359,8,2,0.925,8,0.3,1e-06,2.6666666666666665,359,,7,1.8300704882779542e-06,1.0291205909107319e-07,1.0291205909107319e-07
360,8,2,0.925,8,0.4,0.1,2.6666666666666665,360,,0,9.668108484370485e-06,6.501930046052113e-07,6.501930046052113e-07
361,8,2,0.925,8,0.4,0.01,2.6666666666666665,361,,1,5.027677090297476e-06,5.029088880116948e-07,5.029088880116948e-07
362,8,2,0.925,8,0.4,0.001,2.6666666666666665,362,,2,2.6567401655552845e-06,2.1287582560232368e-07,2.1287582560232368e-07
363,8,2,0.925,8,0.4,0.0001,2.6666666666666665,363,,3,2.282183933958102e-06,1.5035852654027454e-07,1.5035852654027454e-07
364,8,2,0.925,8,0.4,1e-05,2.6666666666666665,364,,4,2.2430490901965353e-06,1.3573685082572714e-07,1.3573685082572714e-07
365,8,2,0.925,8,0.4,1e-06,2.6666666666666665,365,,5,2.2652777317423815e-06,1.401832036356135e-07,1.401832036356135e-07
366,8,2,0.925,8,0.5,0.1,2.6666666666666665,366,,6,1.2383251457195784e-05,8.59686824901073e-07,8.59686824901073e-07
367,8,2,0.925,8,0.5,0.01,2.6666666666666665,367,,7,5.641926089737836e-06,5.324033038872082e-07,5.324033038872082e-07
368,8,2,0.925,8,0.5,0.001,2.6666666666666665,368,,0,3.351807124968099e-06,2.69152366548221e-07,2.69152366548221e-07
369,8,2,0.925,8,0.5,0.0001,2.6666666666666665,369,,1,2.6640586448520062e-06,1.8567036201308778e-07,1.8567036201308778e-07
370,8,2,0.925,8,0.5,1e-05,2.6666666666666665,370,,2,2.6167298324806807e-06,1.6668400712483949e-07,1.6668400712483949e-07
371,8,2,0.925,8,0.5,1e-06,2.6666666666666665,371,,3,2.631334701668402e-06,1.6801401665954794e-07,1.6801401665954794e-07
372,8,2,0.925,8,0.6,0.1,2.6666666666666665,372,,4,1.5491400688675102e-05,1.129306412547006e-06,1.129306412547006e-06
373,8,2,0.925,8,0.6,0.01,2.6666666666666665,373,,5,6.160757121304365e-06,5.473915001284879e-07,5.473915001284879e-07
374,8,2,0.925,8,0.6,0.001,2.6666666666666665,374,,6,4.128454104697985e-06,3.295707727685485e-07,3.295707727685485e-07
375,8,2,0.925,8,0.6,0.0001,2.6666666666666665,375,,7,3.127566845698171e-06,2.207132423055695e-07,2.207132423055695e-07
376,8,2,0.925,8,0.6,1e-05,2.6666666666666665,376,,0,3.0544022153470387e-06,2.0020813317625543e-07,2.0020813317625543e-07
377,8,2,0.925,8,0.6,1e-06,2.6666666666666665,377,,1,3.105166764964187e-06,2.0091027781629353e-07,2.0091027781629353e-07
378,8,2,0.925,8,0.7,0.1,2.6666666666666665,378,,2,1.8728509971080485e-05,1.4243288417214107e-06,1.4243288417214107e-06
379,8,2,0.925,8,0.7,0.01,2.6666666666666665,379,,3,6.725500813565592e-06,5.587429348545775e-07,5.587429348545775e-07
380,8,2,0.925,8,0.7,0.001,2.6666666666666665,380,,4,4.921200698017599e-06,3.886330403786617e-07,3.886330403786617e-07
381,8,2,0.925,8,0.7,0.0001,2.6666666666666665,381,,5,3.7160637070948067e-06,2.626801507077191e-07,2.626801507077191e-07
382,8,2,0.925,8,0.7,1e-05,2.6666666666666665,382,,6,3.5543041395374016e-06,2.3919574042119373e-07,2.3919574042119373e-07
383,8,2,0.925,8,0.7,1e-06,2.6666666666666665,383,,7,3.6036572569711972e-06,2.3552165275852602e-07,2.3552165275852602e-07
384,8,2,0.925,8,0.8,0.1,2.6666666666666665,384,,0,2.161477655235892e-05,1.6850536828015524e-06,1.6850536828015524e-06
385,8,2,0.925,8,0.8,0.01,2.6666666666666665,385,,1,7.973732028248988e-06,5.947376295805802e-07,5.947376295805802e-07
386,8,2,0.925,8,0.8,0.001,2.6666666666666665,386,,2,5.644102263981197e-06,4.382263134066184e-07,4.382263134066184e-07
387,8,2,0.925,8,0.8,0.0001,2.6666666666666665,387,,3,4.519538957492836e-06,3.0909375330399963e-07,3.0909375330399963e-07
388,8,2,0.925,8,0.8,1e-05,2.6666666666666665,388,,4,4.146999185245765e-06,2.800386369903317e-07,2.800386369903317e-07
389,8,2,0.925,8,0.8,1e-06,2.6666666666666665,389,,5,4.140561988879134e-06,2.7451542336583794e-07,2.7451542336583794e-07
390,8,2,0.925,8,0.9,0.1,2.6666666666666665,390,,6,2.3631152921374973e-05,1.8596190282772412e-06,1.8596190282772412e-06
391,8,2,0.925,8,0.9,0.01,2.6666666666666665,391,,7,1.2098301238922338e-05,8.229098032821058e-07,8.229098032821058e-07
392,8,2,0.925,8,0.9,0.001,2.6666666666666665,392,,0,6.2598186916475956e-06,4.799890272743197e-07,4.799890272743197e-07
393,8,2,0.925,8,0.9,0.0001,2.6666666666666665,393,,1,5.836698924995398e-06,3.7494054381695344e-07,3.7494054381695344e-07
394,8,2,0.925,8,0.9,1e-05,2.6666666666666665,394,,2,5.33645270768795e-06,3.3916424278959226e-07,3.3916424278959226e-07
395,8,2,0.925,8,0.9,1e-06,2.6666666666666665,395,,3,5.126820343171098e-06,3.3496265036533146e-07,3.3496265036533146e-07
396,8,2,0.95,8,0.0,0.1,2.6666666666666665,396,,4,4.159715167336734e-05,2.3093484029832885e-06,2.3093484029832885e-06
397,8,2,0.95,8,0.0,0.01,2.6666666666666665,397,,5,2.6760064948509984e-05,2.1751255441416913e-06,2.1751255441416913e-06
398,8,2,0.95,8,0.0,0.001,2.6666666666666665,398,,6,1.780731027144768e-05,1.4276006864124107e-06,1.4276006864124107e-06
399,8,2,0.95,8,0.0,0.0001,2.6666666666666665,399,,7,1.7729696776677672e-05,1.3924516585008334e-06,1.3924516585008334e-06
