outer_resampling_id,train_mse
0,7.041931817193936e-06
1,7.592112902235595e-06
2,7.732431469124628e-06
3,7.5069857949577954e-06
4,7.5874262345651316e-06
5,7.778520812912358e-06
6,7.586192642567717e-06
7,7.755813705776185e-06
8,7.624514858518863e-06
9,7.4190816643799335e-06
10,7.451897640602314e-06
11,7.432397607385303e-06
12,7.719157957093606e-06
13,6.871349105441145e-06
14,6.782575627134035e-06
15,7.142845414190881e-06
16,5.069790738620784e-06
17,7.3936893860955354e-06
18,7.61733722007684e-06
19,7.359120371582998e-06
