outer_resampling_id,train_mse
0,4.021235182183898e-06
1,4.743198121361598e-06
2,4.928473899517746e-06
3,4.725029966255159e-06
4,4.799417213108278e-06
5,4.960525846242826e-06
6,4.737948979686142e-06
7,4.927307234505707e-06
8,4.833293633176948e-06
9,4.642811151960097e-06
10,4.6735927045419455e-06
11,4.65531279837065e-06
12,4.8841466678326354e-06
13,4.958254633429197e-06
14,4.812179280680106e-06
15,4.5440281487172845e-06
16,3.655333434348012e-06
17,4.943309339496073e-06
18,4.911670133586373e-06
19,3.997840123406727e-06
