resampling_id,shift,coef,outer_resampling_id
0,-9005.999891585687,3317.4482400085635,0
1,-8718.108622399368,3211.4015320702074,0
2,-8579.21371182702,3160.2386466613507,0
3,-8617.094141983116,3174.192160863766,0
4,-8791.7390642307,3238.523806273724,0
5,-9008.525253596094,3318.3784742887246,0
6,-8877.206429054964,3270.0062917203513,0
7,-8637.297038066365,3181.6340351050544,0
8,-8543.858643681331,3147.215366739096,0
9,-8556.485453733363,3151.8665381399014,0
10,-8548.909367702145,3149.0758352994185,0
11,-8920.137583201255,3285.820274471811,0
12,-8791.738574349623,3238.523625822696,0
13,-8791.7390642307,3238.5238062737235,0
14,-8791.7390642307,3238.5238062737235,0
15,-9471.993059626222,3489.096378990692,0
16,-8888.877794824522,3274.3070671622445,0
17,-8835.319225847674,3254.577550531595,0
18,-8864.792560888836,3265.434723962043,0
0,-9005.999891585687,3317.4482400085635,1
1,-8490.825924491339,3127.6804037684815,1
2,-8351.931013918993,3076.5175183596252,1
3,-8389.811444075087,3090.471032562041,1
4,-8583.799128096978,3161.9277158878704,1
5,-8781.242555688066,3234.657345986999,1
6,-8649.923731146937,3186.2851634186263,1
7,-8410.014340158337,3097.912906803329,1
8,-8316.575945773304,3063.4942384373708,1
9,-8329.202755825336,3068.145409838176,1
10,-8321.626669794116,3065.354706997693,1
11,-8692.854885293227,3202.099146170086,1
12,-8583.798638215903,3161.9275354368424,1
13,-8583.799128096978,3161.9277158878704,1
14,-8583.799128096978,3161.9277158878704,1
15,-9249.875750197805,3407.2780320284473,1
16,-8679.45212103246,3197.163671520275,1
17,-8625.894525922413,3177.4345136201055,1
18,-8655.367860963575,3188.291687050553,1
0,-8718.108622399368,3211.4015320702074,2
1,-8490.825924491339,3127.6804037684815,2
2,-8064.039744732672,2970.4708104212687,2
3,-8101.920174888766,2984.4243246236842,2
4,-8320.408677882047,3064.906051331526,2
5,-8493.351286501746,3128.6106380486426,2
6,-8362.032461960618,3080.2384554802693,2
7,-8122.1230709720185,2991.866198864972,2
8,-8028.684676586985,2957.447530499014,2
9,-8041.311486639017,2962.0987018998194,2
10,-8033.735400607797,2959.3079990593365,2
11,-8404.963616106908,3096.052438231729,2
12,-8320.408188000973,3064.9058708804987,2
13,-8320.40867788205,3064.9060513315267,2
14,-8320.40867788205,3064.9060513315267,2
15,-8968.527303051715,3303.6415125463577,2
16,-8414.179737418835,3099.448753996302,2
17,-8360.623375872772,3079.720050487839,2
18,-8390.096710913935,3090.5772239182866,2
0,-8579.21371182702,3160.2386466613507,3
1,-8351.931013918993,3076.5175183596252,3
2,-8064.039744732672,2970.4708104212687,3
3,-7963.0252643164185,2933.2614392148275,3
4,-8193.334337866072,3018.097353519255,3
5,-8354.456375929398,3077.4477526397864,3
6,-8223.13755138827,3029.075570071413,3
7,-7983.228160399671,2940.7033134561157,3
8,-7889.789766014637,2906.284645090158,3
9,-7902.416576066669,2910.935816490963,3
10,-7894.840490035449,2908.14511365048,3
11,-8266.06870553456,3044.8895528228727,3
12,-8193.333847984995,3018.0971730682277,3
13,-8193.334337866072,3018.0973535192556,3
14,-8193.334337866072,3018.0973535192556,3
15,-8832.789017147898,3253.6414373576304,3
16,-8286.197447078928,3052.3055920329816,3
17,-8232.641680673383,3032.577107748588,3
18,-8262.115015714546,3043.434281179035,3
0,-8617.094141983116,3174.192160863766,4
1,-8389.811444075087,3090.471032562041,4
2,-8101.920174888766,2984.4243246236842,4
3,-7963.0252643164185,2933.2614392148275,4
4,-8227.990976052246,3030.8633620135115,4
5,-8392.336806085492,3091.401266842202,4
6,-8261.017981544364,3043.0290842738286,4
7,-8021.108590555766,2954.6568276585313,4
8,-7927.670196170732,2920.2381592925735,4
9,-7940.297006222763,2924.8893306933787,4
10,-7932.720920191545,2922.0986278528953,4
11,-8303.949135690656,3058.8430670252883,4
12,-8227.990486171171,3030.863181562484,4
13,-8227.990976052248,3030.8633620135115,4
14,-8227.990976052248,3030.8633620135115,4
15,-8869.808549667121,3267.2778215000108,4
16,-8321.101708080721,3065.162818022978,4
17,-8267.545779364125,3045.4342739502017,4
18,-8297.019114405288,3056.291447380649,4
0,-8791.7390642307,3238.523806273724,5
1,-8583.799128096978,3161.9277158878704,5
2,-8320.408677882047,3064.906051331526,5
3,-8193.334337866072,3018.097353519255,5
4,-8227.990976052246,3030.8633620135115,5
5,-8586.109570642722,3162.7787831208207,5
6,-8465.966558263983,3118.5232870074005,5
7,-8246.474516418206,3037.671899877114,5
8,-8160.988142225642,3006.18241225795,5
9,-8172.540354954367,3010.437748422702,5
10,-8165.609027317132,3007.8845467238507,5
11,-8505.244081513636,3132.9914299572392,5
12,-8419.419517654434,3101.377367814222,5
13,-8419.419969112361,3101.3775341118217,5
14,-8419.419969112361,3101.3775341118217,5
15,-9019.735761941642,3322.504479445742,5
16,-8506.457510639946,3133.4399099712514,5
17,-8457.110964063282,3115.261920921142,5
18,-8484.257295411471,3125.261926441988,5
0,-9008.525253596094,3318.3784742887246,6
1,-8781.242555688066,3234.657345986999,6
2,-8493.351286501746,3128.6106380486426,6
