outer_resampling_id,train_mse
0,7.779898843604169e-06
1,8.44183172887225e-06
2,8.546157866393673e-06
3,8.303075377485922e-06
4,8.388310801923765e-06
5,8.60697364407734e-06
6,8.437286380075496e-06
7,8.589928723574137e-06
8,8.427961367715916e-06
9,8.210706111610949e-06
10,8.24511564878958e-06
11,8.224659328262102e-06
12,8.55880878848167e-06
13,7.292821579449755e-06
14,7.5624999521130745e-06
15,7.966505820611317e-06
16,5.744994766154372e-06
17,8.010467903537558e-06
18,8.47123969513208e-06
19,8.262435470404868e-06
