,dN,tr_norm,steady
0,0.0,-0.0007066688669421506,1.114867390289292
1,73.33333333333334,0.1353565243685677,1.7452393766249683
2,146.66666666666669,0.9015654514153095,1.449151961995441
3,220.0,1.3405739580610667,1.3376743305022856
4,293.33333333333337,1.6755404822341986,1.275130822139554
5,366.6666666666667,1.9332238640540924,1.2377017106344061
6,476.6666666666667,2.258024465515909,1.2011436130211497
