exp_id,id_in_exp,yres,ypred,w
0,0,0.00010760536819285444,0.025273300737607796,0.05
0,1,7.751854479732709e-06,0.02668421523588474,0.05
0,2,4.925238084244327e-05,0.028281995950240318,0.05
0,3,0.00012193622075118325,0.02975752651118495,0.05
0,4,6.624193666485426e-05,0.03116108504376325,0.05
1,0,2.1194214220904587e-12,-1.4558232798284477e-06,0.05
1,1,0.000553244459663995,0.00027885080052433234,0.05
1,2,0.0007367243284077352,0.001857333800679507,0.05
1,3,0.0012772229142872257,0.0027617443866208573,0.05
1,4,0.0015014217700182048,0.0034518159132817584,0.05
1,5,0.0014225966183109714,0.003982674825606052,0.05
1,6,0.0013948877950430755,0.0046518033227429395,0.05
2,0,4.982328660151049e-06,0.029532113048246225,0.05
2,1,6.86341452171577e-05,0.029484572723874038,0.05
2,2,0.00011091511475440736,0.029431624506903356,0.05
2,3,0.0002125074260354471,0.029377634445802485,0.05
3,0,2.424551159929409e-05,0.07137602684823587,0.05
3,1,1.7773549904624966e-05,0.07281586881966516,0.05
3,2,3.4000005250771386e-06,0.0736560909661599,0.05
3,3,6.512772219931766e-06,0.07425201336593909,0.05
