outer_resampling_id,train_mse
0,7.33817209931934e-06
1,7.947515824792102e-06
2,8.072810809621127e-06
3,7.839779515192081e-06
4,7.922281924542464e-06
5,8.124331798104859e-06
6,7.942655378738165e-06
7,8.104966642136185e-06
8,7.960472360747315e-06
9,7.749955502304738e-06
10,7.783456638402961e-06
11,7.763545440943435e-06
12,8.070693860928692e-06
13,7.064994108921789e-06
14,7.095233498097822e-06
15,7.4846375036131295e-06
16,5.351888499488379e-06
17,7.666914420235086e-06
18,7.971299007510717e-06
19,7.73892415556349e-06
