exp_id,id_in_exp,yres,ypred,w
0,0,0.00010643448601066336,0.02521670906881954,0.05
0,1,6.282830568897366e-06,0.026406557513582597,0.05
0,2,5.683208689937974e-05,0.027761294083240826,0.05
0,3,0.00013862078757015118,0.029026267050329742,0.05
0,4,8.17903592787816e-05,0.030256197742167205,0.05
1,0,1.4810771802865674e-12,-1.216995143904267e-06,0.05
1,1,0.000560995271899127,0.00011466124584394032,0.05
1,2,0.000763182859317877,0.0013742355885329953,0.05
1,3,0.001327175639059011,0.0020695781103346124,0.05
1,4,0.0015696302345799885,0.002581440781118902,0.05
1,5,0.0015006684878624429,0.002961537358041132,0.05
1,6,0.001488362861448737,0.003420693870304812,0.05
2,0,2.3465188115270815e-06,0.028831835112382232,0.05
2,1,5.8359412802222616e-05,0.02883933326948253,0.05
2,2,9.884140782211174e-05,0.02884190162001776,0.05
2,3,0.00019721142378037264,0.028843198488249486,0.05
3,0,2.169657902172213e-05,0.0716420413246013,0.05
3,1,1.806294381183716e-05,0.07285005221283658,0.05
3,2,3.7853995142852057e-06,0.07355438968077233,0.05
3,3,5.539041242166084e-06,0.07405351678178977,0.05
