,n_fam,nt_norm,steady
0,1,0.612095476003689,5.636184371835749
1,3,1.0603667012124989,5.19391614862844
2,8,1.7069324088357947,4.562357946008897
3,18,2.3862936763890783,3.9130116884631203
4,38,3.094947708676188,3.264387676191023
