resampling_id,train_rss,train_mse,train_nmse
0,0.0001455526214229115,7.660664285416394e-06,0.01768401710707568
1,0.0001440542677532686,7.581803565961505e-06,0.016809882251779474
2,0.00014260248019141829,7.505393694285173e-06,0.01628987172647721
3,0.0001461654162236055,7.692916643347657e-06,0.016713787703380768
4,0.00014266997017227184,7.508945798540623e-06,0.016297816459450488
5,0.0001471227493543836,7.743302597599137e-06,0.020167981393502402
6,0.00012129473419831482,6.383933378858675e-06,0.014158715417358228
7,0.00013340172132302248,7.021143227527499e-06,0.015358331221458311
8,0.000127691324752878,6.720596039625158e-06,0.014582209147143857
9,0.00013012795948649637,6.848839972973493e-06,0.014901097536247776
10,0.00013747003668746028,7.235265088813698e-06,0.015733000151080236
11,0.00014302481932778919,7.527622069883642e-06,0.016374129961084866
12,0.00014502786114576748,7.633045323461446e-06,0.016759914347864006
13,0.00013773780603997763,7.249358212630402e-06,0.01623144724921737
14,0.00013313769250449848,7.007246973920973e-06,0.015845184203383506
15,0.00012363122884898853,6.506906781525712e-06,0.015029286705926648
16,0.00014616833177884595,7.69307009362347e-06,0.02042620798968887
17,0.00014589464091377147,7.67866531125113e-06,0.01888368065632454
18,0.0001467623898566008,7.724336308242147e-06,0.02032450727316802
19,0.00014690607488843175,7.731898678338513e-06,0.019557548798520685
