,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.001949317738791423,6.240275845170769,1,6.069174017097372
1,1,1,fam,0.0019305019305019305,6.249975242259483,1,6.069174017097372
2,2,2,fam,0.0019267822736030828,6.251903883165888,1,6.069174017097372
3,3,0,fam,0.002311248073959938,6.069967608595926,1,6.069174017097372
4,4,1,fam,0.00231107002542177,6.070044647230839,1,6.069174017097372
5,5,2,fam,0.0023110344190059467,6.070060054245653,1,6.069174017097372
6,6,0,fam,0.0023141086675849145,6.068730690386353,1,6.069174017097372
7,7,1,fam,0.002314107241460913,6.0687313066601085,1,6.069174017097372
8,8,3,nov,0.0019258546573205093,6.252385431942548,1,6.069174017097372
9,9,0,fam,0.0023141315501304205,6.068720802159109,1,6.069174017097372
10,10,1,fam,0.002314131538721317,6.068720807089297,1,6.069174017097372
11,11,2,fam,0.0019289606167489782,6.250773961674957,1,6.069174017097372
12,12,0,fam,0.0023141317331906437,6.068720723053746,1,6.069174017097372
13,13,1,fam,0.002314131733099371,6.068720723093187,1,6.069174017097372
14,14,2,fam,0.0023110503657243456,6.0700531540180975,1,6.069174017097372
0,0,0,fam,0.001949317738791423,6.240275845170769,3,6.068720751407422
1,1,1,fam,0.0019305019305019305,6.249975242259483,3,6.068720751407422
2,2,2,fam,0.0019267822736030828,6.251903883165888,3,6.068720751407422
3,3,0,fam,0.002311248073959938,6.069967608595926,3,6.068720751407422
4,4,1,fam,0.00231107002542177,6.070044647230839,3,6.068720751407422
5,5,2,fam,0.0023110344190059467,6.070060054245653,3,6.068720751407422
6,6,0,fam,0.0023141086675849145,6.068730690386353,3,6.068720751407422
7,7,1,fam,0.002314107241460913,6.0687313066601085,3,6.068720751407422
8,8,2,fam,0.0023141069562363234,6.0687314299148145,3,6.068720751407422
9,9,0,fam,0.0023141315501304205,6.068720802159109,3,6.068720751407422
10,10,1,fam,0.002314131538721317,6.068720807089297,3,6.068720751407422
11,11,2,fam,0.0023141315364394966,6.0687208080753345,3,6.068720751407422
12,12,0,fam,0.0023141317331906437,6.068720723053746,3,6.068720751407422
13,13,1,fam,0.002314131733099371,6.068720723093187,3,6.068720751407422
14,14,3,nov,0.0019258545979816506,6.2523854627542494,3,6.068720751407422
15,15,0,fam,0.002314131734655125,6.068720722420903,3,6.068720751407422
16,16,1,fam,0.0023141317346543947,6.068720722421219,3,6.068720751407422
17,17,2,fam,0.0019289608150586726,6.2507738588684605,3,6.068720751407422
18,18,0,fam,0.0023141317346668413,6.06872072241584,3,6.068720751407422
19,19,1,fam,0.0023141317346668353,6.068720722415843,3,6.068720751407422
20,20,2,fam,0.0023110503673100693,6.070053153331949,3,6.068720751407422
0,0,0,fam,0.001949317738791423,6.240275845170769,8,6.0687207224158
1,1,1,fam,0.0019305019305019305,6.249975242259483,8,6.0687207224158
2,2,2,fam,0.0019267822736030828,6.251903883165888,8,6.0687207224158
3,3,0,fam,0.002311248073959938,6.069967608595926,8,6.0687207224158
4,4,1,fam,0.00231107002542177,6.070044647230839,8,6.0687207224158
5,5,2,fam,0.0023110344190059467,6.070060054245653,8,6.0687207224158
6,6,0,fam,0.0023141086675849145,6.068730690386353,8,6.0687207224158
7,7,1,fam,0.002314107241460913,6.0687313066601085,8,6.0687207224158
8,8,2,fam,0.0023141069562363234,6.0687314299148145,8,6.0687207224158
9,9,0,fam,0.0023141315501304205,6.068720802159109,8,6.0687207224158
10,10,1,fam,0.002314131538721317,6.068720807089297,8,6.0687207224158
11,11,2,fam,0.0023141315364394966,6.0687208080753345,8,6.0687207224158
12,12,0,fam,0.0023141317331906437,6.068720723053746,8,6.0687207224158
13,13,1,fam,0.002314131733099371,6.068720723093187,8,6.0687207224158
14,14,2,fam,0.0023141317330811163,6.068720723101076,8,6.0687207224158
15,15,0,fam,0.002314131734655125,6.068720722420903,8,6.0687207224158
16,16,1,fam,0.0023141317346543947,6.068720722421219,8,6.0687207224158
17,17,2,fam,0.002314131734654249,6.068720722421282,8,6.0687207224158
18,18,0,fam,0.0023141317346668413,6.06872072241584,8,6.0687207224158
19,19,1,fam,0.0023141317346668353,6.068720722415843,8,6.0687207224158
20,20,2,fam,0.0023141317346668344,6.0687207224158435,8,6.0687207224158
21,21,0,fam,0.002314131734666935,6.0687207224158,8,6.0687207224158
22,22,1,fam,0.002314131734666935,6.0687207224158,8,6.0687207224158
23,23,2,fam,0.002314131734666935,6.0687207224158,8,6.0687207224158
24,24,0,fam,0.002314131734666936,6.068720722415799,8,6.0687207224158
25,25,1,fam,0.002314131734666936,6.068720722415799,8,6.0687207224158
26,26,2,fam,0.002314131734666936,6.068720722415799,8,6.0687207224158
27,27,0,fam,0.002314131734666936,6.068720722415799,8,6.0687207224158
28,28,1,fam,0.002314131734666936,6.068720722415799,8,6.0687207224158
29,29,3,nov,0.0019258545979778526,6.252385462756222,8,6.0687207224158
30,30,0,fam,0.002314131734666936,6.068720722415799,8,6.0687207224158
31,31,1,fam,0.002314131734666936,6.068720722415799,8,6.0687207224158
32,32,2,fam,0.0019289608150713654,6.25077385886188,8,6.0687207224158
33,33,0,fam,0.002314131734666936,6.068720722415799,8,6.0687207224158
34,34,1,fam,0.002314131734666936,6.068720722415799,8,6.0687207224158
35,35,2,fam,0.002311050367310171,6.070053153331905,8,6.0687207224158
0,0,0,fam,0.001949317738791423,6.240275845170769,18,6.0687207224158
1,1,1,fam,0.0019305019305019305,6.249975242259483,18,6.0687207224158
2,2,2,fam,0.0019267822736030828,6.251903883165888,18,6.0687207224158
3,3,0,fam,0.002311248073959938,6.069967608595926,18,6.0687207224158
4,4,1,fam,0.00231107002542177,6.070044647230839,18,6.0687207224158
5,5,2,fam,0.0023110344190059467,6.070060054245653,18,6.0687207224158
6,6,0,fam,0.0023141086675849145,6.068730690386353,18,6.0687207224158
7,7,1,fam,0.002314107241460913,6.0687313066601085,18,6.0687207224158
8,8,2,fam,0.0023141069562363234,6.0687314299148145,18,6.0687207224158
9,9,0,fam,0.0023141315501304205,6.068720802159109,18,6.0687207224158
10,10,1,fam,0.002314131538721317,6.068720807089297,18,6.0687207224158
11,11,2,fam,0.0023141315364394966,6.0687208080753345,18,6.0687207224158
12,12,0,fam,0.0023141317331906437,6.068720723053746,18,6.0687207224158
13,13,1,fam,0.002314131733099371,6.068720723093187,18,6.0687207224158
14,14,2,fam,0.0023141317330811163,6.068720723101076,18,6.0687207224158
15,15,0,fam,0.002314131734655125,6.068720722420903,18,6.0687207224158
16,16,1,fam,0.0023141317346543947,6.068720722421219,18,6.0687207224158
17,17,2,fam,0.002314131734654249,6.068720722421282,18,6.0687207224158
18,18,0,fam,0.0023141317346668413,6.06872072241584,18,6.0687207224158
19,19,1,fam,0.0023141317346668353,6.068720722415843,18,6.0687207224158
20,20,2,fam,0.0023141317346668344,6.0687207224158435,18,6.0687207224158
21,21,0,fam,0.002314131734666935,6.0687207224158,18,6.0687207224158
22,22,1,fam,0.002314131734666935,6.0687207224158,18,6.0687207224158
23,23,2,fam,0.002314131734666935,6.0687207224158,18,6.0687207224158
24,24,0,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
25,25,1,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
26,26,2,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
27,27,0,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
28,28,1,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
29,29,2,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
30,30,0,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
31,31,1,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
32,32,2,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
33,33,0,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
34,34,1,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
35,35,2,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
36,36,0,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
37,37,1,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
38,38,2,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
39,39,0,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
40,40,1,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
41,41,2,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
42,42,0,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
43,43,1,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
44,44,2,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
45,45,0,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
46,46,1,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
47,47,2,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
48,48,0,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
49,49,1,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
50,50,2,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
51,51,0,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
52,52,1,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
53,53,2,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
54,54,0,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
55,55,1,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
56,56,2,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
57,57,0,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
58,58,1,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
59,59,3,nov,0.0019258545979778526,6.252385462756222,18,6.0687207224158
60,60,0,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
61,61,1,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
62,62,2,fam,0.0019289608150713654,6.25077385886188,18,6.0687207224158
63,63,0,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
64,64,1,fam,0.002314131734666936,6.068720722415799,18,6.0687207224158
65,65,2,fam,0.002311050367310171,6.070053153331905,18,6.0687207224158
0,0,0,fam,0.001949317738791423,6.240275845170769,38,6.0687207224158
1,1,1,fam,0.0019305019305019305,6.249975242259483,38,6.0687207224158
2,2,2,fam,0.0019267822736030828,6.251903883165888,38,6.0687207224158
3,3,0,fam,0.002311248073959938,6.069967608595926,38,6.0687207224158
4,4,1,fam,0.00231107002542177,6.070044647230839,38,6.0687207224158
5,5,2,fam,0.0023110344190059467,6.070060054245653,38,6.0687207224158
6,6,0,fam,0.0023141086675849145,6.068730690386353,38,6.0687207224158
7,7,1,fam,0.002314107241460913,6.0687313066601085,38,6.0687207224158
8,8,2,fam,0.0023141069562363234,6.0687314299148145,38,6.0687207224158
9,9,0,fam,0.0023141315501304205,6.068720802159109,38,6.0687207224158
10,10,1,fam,0.002314131538721317,6.068720807089297,38,6.0687207224158
11,11,2,fam,0.0023141315364394966,6.0687208080753345,38,6.0687207224158
12,12,0,fam,0.0023141317331906437,6.068720723053746,38,6.0687207224158
13,13,1,fam,0.002314131733099371,6.068720723093187,38,6.0687207224158
14,14,2,fam,0.0023141317330811163,6.068720723101076,38,6.0687207224158
15,15,0,fam,0.002314131734655125,6.068720722420903,38,6.0687207224158
16,16,1,fam,0.0023141317346543947,6.068720722421219,38,6.0687207224158
17,17,2,fam,0.002314131734654249,6.068720722421282,38,6.0687207224158
18,18,0,fam,0.0023141317346668413,6.06872072241584,38,6.0687207224158
19,19,1,fam,0.0023141317346668353,6.068720722415843,38,6.0687207224158
20,20,2,fam,0.0023141317346668344,6.0687207224158435,38,6.0687207224158
21,21,0,fam,0.002314131734666935,6.0687207224158,38,6.0687207224158
22,22,1,fam,0.002314131734666935,6.0687207224158,38,6.0687207224158
23,23,2,fam,0.002314131734666935,6.0687207224158,38,6.0687207224158
24,24,0,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
25,25,1,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
26,26,2,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
27,27,0,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
28,28,1,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
29,29,2,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
30,30,0,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
31,31,1,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
32,32,2,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
33,33,0,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
34,34,1,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
35,35,2,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
36,36,0,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
37,37,1,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
38,38,2,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
39,39,0,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
40,40,1,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
41,41,2,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
42,42,0,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
43,43,1,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
44,44,2,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
45,45,0,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
46,46,1,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
47,47,2,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
48,48,0,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
49,49,1,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
50,50,2,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
51,51,0,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
52,52,1,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
53,53,2,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
54,54,0,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
55,55,1,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
56,56,2,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
57,57,0,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
58,58,1,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
59,59,2,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
60,60,0,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
61,61,1,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
62,62,2,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
63,63,0,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
64,64,1,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
65,65,2,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
66,66,0,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
67,67,1,fam,0.002314131734666936,6.068720722415799,38,6.0687207224158
