outer_resampling_id,train_mse
0,5.360266400520473e-06
1,5.7533166810394526e-06
2,5.942660699824017e-06
3,5.7505167654817305e-06
4,5.821901572980362e-06
5,5.968583342273233e-06
6,5.726307752550331e-06
7,5.927744781835532e-06
8,5.854155041357062e-06
9,5.671052461832871e-06
10,5.700855556106981e-06
11,5.683163430884259e-06
12,5.880705602428978e-06
13,5.690627701073574e-06
14,5.322318286323362e-06
15,5.4435401724786576e-06
16,3.7832192074660536e-06
17,5.841131752366584e-06
18,5.817512540318877e-06
19,5.369998758088733e-06
