outer_resampling_id,train_mse
0,7.390030903391127e-06
1,7.989430959441952e-06
2,8.113693092227577e-06
3,7.880166724299345e-06
4,7.962804512771446e-06
5,8.165574629311169e-06
6,7.984561115241958e-06
7,8.14641156003308e-06
8,8.001067041058606e-06
9,7.790216114591937e-06
10,7.823762490770709e-06
11,7.803824152853577e-06
12,8.112289787143673e-06
13,7.076055135095452e-06
14,7.134447972615353e-06
15,7.525777585602594e-06
16,5.37901060402694e-06
17,7.692070406206461e-06
18,8.014922066909698e-06
19,7.785576787457391e-06
