outer_resampling_id,train_mse
0,6.962273974880373e-06
1,7.526862869856072e-06
2,7.668718927988852e-06
3,7.4439719940239745e-06
4,7.524221115006662e-06
5,7.714329057238745e-06
6,7.521043617375138e-06
7,7.69131011099453e-06
8,7.561207933170511e-06
9,7.35624693678291e-06
10,7.388998901794066e-06
11,7.369537267777382e-06
12,7.654442609846892e-06
13,6.850690999368235e-06
14,6.724877417635369e-06
15,7.07931227143691e-06
16,5.030072583324569e-06
17,7.351625227222654e-06
18,7.55017902554604e-06
19,7.2855554715759605e-06
