outer_resampling_id,train_mse
0,2.0344149359263242e-05
1,2.0598773281540734e-05
2,2.0491542106043107e-05
3,2.0321119837157102e-05
4,2.0504261110772424e-05
5,2.0622533039924737e-05
6,1.9025542202874648e-05
7,1.8623476894268597e-05
8,1.7187391084218625e-05
9,1.6633491076263656e-05
10,1.6909675907123843e-05
11,1.7055291423882935e-05
12,2.0576610237693318e-05
13,2.031398247307817e-05
14,2.015755345026876e-05
15,1.9792420466510472e-05
16,2.0493095514874966e-05
17,2.0557063231061856e-05
18,2.061220067882844e-05
19,2.0581780100115197e-05
