,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.001949317738791423,6.240275845170769,1,1.4037787706416018
1,1,1,fam,0.0006609385327164574,7.321849713788356,1,1.4037787706416018
2,2,2,fam,0.0003980891719745223,7.828834527588089,1,1.4037787706416018
3,3,0,fam,0.2846155884286073,1.2566158217111023,1,1.4037787706416018
4,4,1,fam,0.2216552282229293,1.5066321303276444,1,1.4037787706416018
5,5,2,fam,0.18153719526359294,1.7062947136912654,1,1.4037787706416018
6,6,0,fam,0.30686439786367603,1.1813493297432445,1,1.4037787706416018
7,7,1,fam,0.26615078537602793,1.3236922684902948,1,1.4037787706416018
8,8,3,nov,0.00011785426145015447,9.04606176928549,1,1.4037787706416018
9,9,0,fam,0.31507993109856797,1.1549289228262047,1,1.4037787706416018
10,10,1,fam,0.2852507416714535,1.2543866901681229,1,1.4037787706416018
11,11,2,fam,0.17350404635045835,1.7515543579625155,1,1.4037787706416018
12,12,0,fam,0.31935596279595346,1.1414489274846797,1,1.4037787706416018
13,13,1,fam,0.29586969570808075,1.2178361387845453,1,1.4037787706416018
14,14,2,fam,0.20662936990235647,1.5768285741118613,1,1.4037787706416018
0,0,0,fam,0.001949317738791423,6.240275845170769,3,1.2346799586352186
1,1,1,fam,0.0006609385327164574,7.321849713788356,3,1.2346799586352186
2,2,2,fam,0.0003980891719745223,7.828834527588089,3,1.2346799586352186
3,3,0,fam,0.2846155884286073,1.2566158217111023,3,1.2346799586352186
4,4,1,fam,0.2216552282229293,1.5066321303276444,3,1.2346799586352186
5,5,2,fam,0.18153719526359294,1.7062947136912654,3,1.2346799586352186
6,6,0,fam,0.30686439786367603,1.1813493297432445,3,1.2346799586352186
7,7,1,fam,0.26615078537602793,1.3236922684902948,3,1.2346799586352186
8,8,2,fam,0.2350026925505305,1.4481583072417847,3,1.2346799586352186
9,9,0,fam,0.31507993109856797,1.1549289228262047,3,1.2346799586352186
10,10,1,fam,0.2852507416714535,1.2543866901681229,3,1.2346799586352186
11,11,2,fam,0.26060359751791423,1.3447548096364306,3,1.2346799586352186
12,12,0,fam,0.31935596279595346,1.1414489274846797,3,1.2346799586352186
13,13,1,fam,0.29586969570808075,1.2178361387845453,3,1.2346799586352186
14,14,3,nov,6.933676540596937e-05,9.576535267108566,3,1.2346799586352186
15,15,0,fam,0.32197808572879505,1.1332717924965665,3,1.2346799586352186
16,16,1,fam,0.30263011547649354,1.195243960185678,3,1.2346799586352186
17,17,2,fam,0.22806174056502346,1.478138894733362,3,1.2346799586352186
18,18,0,fam,0.3237503560127995,1.1277825663155594,3,1.2346799586352186
19,19,1,fam,0.30731171188623657,1.1798926983485967,3,1.2346799586352186
20,20,2,fam,0.2435188359682118,1.412560984345652,3,1.2346799586352186
