resampling_id,train_rss,train_mse,train_nmse
0,4.5668975078062114e-05,2.403630267266427e-06,0.0055485839323807405
1,5.861452265244642e-05,3.0849748764445483e-06,0.006839805855106493
2,6.205948188988536e-05,3.266288520520282e-06,0.007089224521487009
3,5.843855184109329e-05,3.0757132547943836e-06,0.0066823573893213745
4,5.976714431337715e-05,3.145639174388271e-06,0.00682746304039127
5,6.258509850542113e-05,3.2939525529169017e-06,0.008579333296222418
6,5.851744736344944e-05,3.0798656507078655e-06,0.006830732509909991
7,6.198128383949804e-05,3.2621728336577913e-06,0.007135808123743813
8,6.0371133364018785e-05,3.1774280717904623e-06,0.006894317173605754
9,5.696774414537821e-05,2.9983023234409584e-06,0.006523439814779998
10,5.751861256495937e-05,3.0272953981557565e-06,0.006582818787135583
11,5.7191502174120756e-05,3.0100790617958293e-06,0.006547542543105804
12,6.118709963437618e-05,3.2203736649671675e-06,0.007070989952997
13,6.0958547776639696e-05,3.208344619823142e-06,0.007183543001536142
14,6.228667895262372e-05,3.278246260664406e-06,0.0074129563375749975
15,6.251987783087993e-05,3.2905198858357857e-06,0.007600257455076564
16,5.319733248417398e-05,2.7998596044302094e-06,0.007434030097999858
17,6.23541870834622e-05,3.281799320182221e-06,0.008070732064550225
18,6.25792774087758e-05,3.2936461794092525e-06,0.008666341424986396
19,5.630909375614755e-05,2.9636365134814502e-06,0.0074964078222952545
