outer_resampling_id,train_mse
0,2.5235390367386367e-06
1,3.1840658575291676e-06
2,3.3853720855031233e-06
3,3.1921172084394873e-06
4,3.263697236517388e-06
5,3.4117460166587396e-06
6,3.1745416818442747e-06
7,3.372920153503287e-06
8,3.2960856947319623e-06
9,3.1125388136856515e-06
10,3.1423751041239917e-06
11,3.124662054530907e-06
12,3.326780876728217e-06
13,3.3467308703933825e-06
14,3.406439491245568e-06
15,3.4114643532343347e-06
16,2.818275740743027e-06
17,3.3898610079635216e-06
18,3.4030002115788287e-06
19,3.044707325394658e-06
