,n_fam,nt_norm,steady
0,1,5.325475806982023,1.3409121923165614
1,3,5.983758376761533,1.2058182382914715
2,8,6.693592028931903,1.1468307699576956
3,18,7.284422264542872,1.1243312818643825
4,38,7.737389280985561,1.1146971358280997
