outer_resampling_id,train_mse
0,3.377247134906216e-06
1,3.353856402536992e-06
2,3.245882883574594e-06
3,3.280993359475054e-06
4,3.373154877546131e-06
5,3.3780194838834064e-06
6,2.666996054517729e-06
7,3.161664208717995e-06
8,3.076951553999163e-06
9,3.205316594498784e-06
10,3.3521489643012437e-06
11,3.3762563444092256e-06
12,3.2316989786204802e-06
13,3.0326262698883676e-06
14,3.0350134776951233e-06
15,2.8944984803839587e-06
16,2.915711646203821e-06
17,3.333606643110863e-06
18,3.372266173857105e-06
19,3.17166827168967e-06
