exp_id,id_in_exp,yres,ypred,w
0,0,0.00018009674205734852,0.028320012744306487,0.05
0,1,6.834808781304491e-05,0.03216729023399112,0.05
0,2,4.359127888698913e-06,0.03321214754144386,0.05
0,3,5.702773664040458e-05,0.0332483288842532,0.05
0,4,3.6622181431167754e-05,0.03324837365403582,0.05
1,0,1.698320576457749e-17,-4.121068522189056e-09,0.05
1,1,8.927139155116197e-05,0.03324835390695977,0.05
1,2,1.8048678704879696e-05,0.03324837365410338,0.05
1,3,2.75795792769044e-05,0.033248373654104435,0.05
1,4,8.013161423653161e-05,0.033248373654104435,0.05
1,5,7.142998789063603e-05,0.033248373654104435,0.05
1,6,7.659096369817341e-05,0.033248373654104435,0.05
2,0,3.537191920014559e-05,0.03324742962969261,0.05
2,1,5.723899886042733e-09,0.02127565645964518,0.05
2,2,2.8781367812907143e-05,0.013535173086398114,0.05
2,3,4.3446828252684066e-05,0.008208579193172078,0.05
3,0,0.0003047023754485731,0.05884427384929023,0.05
3,1,4.910900517805202e-06,0.07081605517029815,0.05
3,2,9.342427868468864e-06,0.07855653854359287,0.05
3,3,0.00014842871597306917,0.08388313243681891,0.05
