,n_fam,nt_norm,steady
0,1,17.853957627128167,4.709857843215733
1,3,31.669795826668363,4.709530201639815
2,8,66.20857222190654,4.709530201312335
3,18,135.2861250117279,4.709530201312335
4,38,273.44123059137064,4.709530201312335
