outer_resampling_id,train_mse
0,5.042967039438119e-06
1,5.089370008690808e-06
2,5.2234585115744925e-06
3,5.065765532037863e-06
4,5.12812106130401e-06
5,5.236246031249891e-06
6,4.936407379716646e-06
7,5.170651919950759e-06
8,5.15553670994385e-06
9,4.994696601485703e-06
10,5.021508020955624e-06
11,5.005611529386609e-06
12,5.113043331782967e-06
13,4.955035207250813e-06
14,4.670662582219055e-06
15,4.785352776247756e-06
16,3.0023543194886087e-06
17,5.075352219459571e-06
18,5.095787520759964e-06
19,4.662885732659486e-06
