exp_id,id_in_exp,yres,ypred,w
0,0,6.317543787413022e-05,0.02284829779727271,0.05
0,1,4.6211646808997064e-05,0.030697914886860314,0.05
0,2,3.706835744748562e-06,0.0333746855465279,0.05
0,3,5.369889903858642e-05,0.03347204673605335,0.05
0,4,3.396363273453401e-05,0.033472167406785436,0.05
1,0,9.971629753271681e-17,-9.98580480145275e-09,0.05
1,1,9.355062179579534e-05,0.03347215703945068,0.05
1,2,2.000028131596746e-05,0.0334721674069703,0.05
1,3,2.5279100583531734e-05,0.0334721674069703,0.05
1,4,7.617506177195154e-05,0.0334721674069703,0.05
1,5,6.769722917892182e-05,0.0334721674069703,0.05
1,6,7.272392873473967e-05,0.0334721674069703,0.05
2,0,3.806663075422751e-05,0.033469816103760916,0.05
2,1,9.541764242305912e-05,0.011431804546229682,0.05
2,2,0.00019319110253593105,0.005000679781516974,0.05
2,3,0.0001541896447641668,0.0023826876996603324,0.05
3,0,0.000560440094204819,0.052626384006560833,0.05
3,1,3.6777652375835255e-05,0.07466445812714007,0.05
3,2,3.1310547903692336e-05,0.08109558289221885,0.05
3,3,0.0001443259836577305,0.08371357497407539,0.05
