exp_id,id_in_exp,yres,ypred,w
0,0,0.00016782413230866265,0.00194530462308501,0.05
0,1,0.0004302427008149531,0.003157707435894338,0.05
0,2,0.0008940190037776142,0.005399849435536041,0.05
0,3,0.0009875347437171631,0.00937493446757568,0.05
0,4,0.00048818787196508895,0.01720502609268142,0.05
1,0,1.1402772868155134e-13,-3.376799204595253e-07,0.05
1,1,0.00020756200838734407,0.009392987527341277,0.05
1,2,9.646846869663008e-05,0.019178163680012274,0.05
1,3,9.858294093993124e-05,0.028571105754419013,0.05
1,4,1.4780794734882032e-05,0.03835542008343148,0.05
1,5,3.658268093702276e-05,0.04774836183912824,0.05
1,6,0.00040921839020170324,0.0622291470458273,0.05
2,0,0.00035027124695172196,0.008584465090419621,0.05
2,1,4.3955375027327405e-05,0.014570115006478061,0.05
2,2,3.966764377212141e-06,0.020891673762746334,0.05
2,3,0.00015748076639882634,0.02734913408960261,0.05
3,0,2.0955132010566573e-05,0.07172232242173321,0.05
3,1,1.748392885681069e-05,0.07278137882244728,0.05
3,2,3.981914956336541e-06,0.07350452638295152,0.05
3,3,5.720575083613432e-06,0.07409177237286775,0.05
