,n_fam,nt_norm,steady
0,1,1.5710730306014062,1.8367604521227407
1,3,2.5502375988782697,1.4897589777928346
2,8,4.361043364007966,1.2593609475305323
3,18,7.571414024763801,1.2098057565094857
4,38,13.89517722018185,1.207673500561013
