,dN,tr_norm,steady
0,0.0,-0.00027271811813633917,1.2086756369541412
1,73.33333333333334,7.585994093602884,1.208365952596611
2,146.66666666666669,15.488728796800894,1.2076699237355741
3,220.0,23.074686181561997,1.207669666337965
4,293.33333333333337,30.976724856029612,1.2076696662073103
5,366.6666666666667,38.56268198339316,1.2076696662072626
6,476.6666666666667,50.25769922141188,1.2076696662072626
