,n_fam,nt_norm,steady
0,1,2.6988546435708196,1.5771623620389275
1,3,3.1226090755376426,1.4005178180123037
2,8,3.3753024673253673,1.32780962609341
3,18,3.428141357246405,1.3150530202663935
4,38,3.430405738481225,1.314523269832696
