exp_id,id_in_exp,yres,ypred,w
0,0,0.00016841636641472556,0.0019224668594248798,0.05
0,1,0.0004464871113216091,0.0027697583704868857,0.05
0,2,0.0009349483190859305,0.004723075382145922,0.05
0,3,0.0010359486645350874,0.008613843588662424,0.05
0,4,0.0005246250422526064,0.01639530523555037,0.05
1,0,1.5580102509365637e-27,-3.947163856412049e-14,0.05
1,1,0.00020915656007988785,0.00933775397526761,0.05
1,2,9.871255005316578e-05,0.019064581032831793,0.05
1,3,0.00010196283828892041,0.028402335008086255,0.05
1,4,1.6571721487800155e-05,0.03812916206564298,0.05
1,5,3.325732062276023e-05,0.04746691604089744,0.05
1,6,0.0003945236766840047,0.06186262008608141,0.05
2,0,0.0003788590808374702,0.007835697268140578,0.05
2,1,4.702244383029568e-05,0.014342708710409359,0.05
2,2,4.106365353033442e-06,0.02092641687543147,0.05
2,3,0.00016207199513749797,0.027530749983308053,0.05
3,0,1.5656086451274193e-05,0.07234322271902068,0.05
3,1,1.7973587133432346e-05,0.07283952675819275,0.05
3,2,5.021480095567368e-06,0.07325913407461147,0.05
3,3,3.8342200246163845e-06,0.07365811644817574,0.05
