,n_fam,nt_norm,steady
0,1,4.868393629217175,1.7831607183722875
1,3,8.018081640421737,1.69842644976367
2,8,15.684294930853357,1.6945975158219102
3,18,31.00906543888019,1.694595720774804
4,38,61.65860286484002,1.6945957207744071
