,n_fam,nt_norm,steady
0,1,12.574469653624758,3.436527861777195
1,3,22.233637623533475,3.4339873664730813
2,8,46.375206472032914,3.4339872044851467
3,18,94.65834384505594,3.4339872044851467
4,38,191.22461859110197,3.4339872044851467
