,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.043478260869565216,3.1354942159291497,1,3.436527861777195
1,1,1,fam,0.008695652173913042,4.74493212836325,1,3.436527861777195
2,2,2,fam,0.001739130434782608,6.354370040797351,1,3.436527861777195
3,3,0,fam,0.03234782608695651,3.4312084600781954,1,3.436527861777195
4,4,1,fam,0.032069565217391294,3.439847822668903,1,3.436527861777195
5,5,2,fam,0.03201391304347825,3.441584688064286,1,3.436527861777195
6,6,0,fam,0.03225878260869564,3.4339649438633506,1,3.436527861777195
7,7,1,fam,0.03225655652173912,3.4340339534039472,1,3.436527861777195
8,8,3,nov,1.1130434782608677e-07,16.010997515401954,1,3.436527861777195
9,9,0,fam,0.032258070260869555,3.433987026398206,1,3.436527861777195
10,10,1,fam,0.0322580524521739,3.4339875784678253,1,3.436527861777195
11,11,2,fam,0.00025804889043478237,8.262361493185864,1,3.436527861777195
12,12,0,fam,0.03225806456208694,3.4339872030604512,1,3.436527861777195
13,13,1,fam,0.03225806441961738,3.4339872074770077,1,3.436527861777195
14,14,2,fam,0.03200206439112347,3.441954866040626,1,3.436527861777195
0,0,0,fam,0.043478260869565216,3.1354942159291497,3,3.4339873664730813
1,1,1,fam,0.008695652173913042,4.74493212836325,3,3.4339873664730813
2,2,2,fam,0.001739130434782608,6.354370040797351,3,3.4339873664730813
3,3,0,fam,0.03234782608695651,3.4312084600781954,3,3.4339873664730813
4,4,1,fam,0.032069565217391294,3.439847822668903,3,3.4339873664730813
5,5,2,fam,0.03201391304347825,3.441584688064286,3,3.4339873664730813
6,6,0,fam,0.03225878260869564,3.4339649438633506,3,3.4339873664730813
7,7,1,fam,0.03225655652173912,3.4340339534039472,3,3.4339873664730813
8,8,2,fam,0.032256111304347815,3.434047755883563,3,3.4339873664730813
9,9,0,fam,0.032258070260869555,3.433987026398206,3,3.4339873664730813
10,10,1,fam,0.0322580524521739,3.4339875784678253,3,3.4339873664730813
11,11,2,fam,0.03225804889043477,3.4339876888817855,3,3.4339873664730813
12,12,0,fam,0.03225806456208694,3.4339872030604512,3,3.4339873664730813
13,13,1,fam,0.03225806441961738,3.4339872074770077,3,3.4339873664730813
14,14,3,nov,7.1234782608695435e-12,25.66762499000656,3,3.4339873664730813
15,15,0,fam,0.03225806451649668,3.433987204473749,3,3.4339873664730813
16,16,1,fam,0.03225806451535693,3.4339872045090813,3,3.4339873664730813
17,17,2,fam,0.00025806451512898755,8.26230094566262,3,3.4339873664730813
18,18,0,fam,0.03225806451613196,3.4339872044850557,3,3.4339873664730813
