resampling_id,train_rss,train_mse,train_nmse
0,0.00010767156676885805,5.666924566782002e-06,0.013081631990355946
1,9.921336269874819e-05,5.221755931513063e-06,0.011577337976723742
2,9.074447904845943e-05,4.776025213076812e-06,0.010365990280121093
3,0.00010151607413795754,5.342951270418818e-06,0.011608204973923699
4,0.0001147243849163301,6.038125521912111e-06,0.013105469683157534
5,0.00011480348444787242,6.04228865515118e-06,0.01573756980762232
6,9.036687483725968e-05,4.7561513072241935e-06,0.010548511214714925
7,0.00010992575554289804,5.78556608120516e-06,0.012655580052890383
8,0.00011156540573858914,5.871863459925744e-06,0.012740646893706868
9,0.00011459206335983758,6.031161229465135e-06,0.013122064771806555
10,0.00011264749615699778,5.9288155872104095e-06,0.012892140838560788
11,9.881487619007494e-05,5.200782957372365e-06,0.01131277517027721
12,0.00011292472946016942,5.943406813693128e-06,0.013049966941220306
13,0.00011478729461497967,6.041436558683141e-06,0.013526888303147811
14,0.0001139969607253073,5.999840038174069e-06,0.01356717851526034
15,0.00011072105224354678,5.827423802291936e-06,0.013459855200361553
16,0.00011323175676659358,5.959566145610188e-06,0.01582350558841797
17,0.00011378894594052233,5.988891891606438e-06,0.014728122321028806
18,0.00011456165869177315,6.029560983777534e-06,0.015865163190529857
19,0.00011424735076788787,6.013018461467783e-06,0.015209705517226548
