exp_id,id_in_exp,yres,ypred,w
0,0,0.0001360302471416247,0.003236799446908893,0.05
0,1,0.0002958241163010314,0.006700461741632963,0.05
0,2,0.0004508120531217159,0.0140676649159421,0.05
0,3,0.00024069308435483472,0.0252857135402612,0.05
0,4,1.8653117970481588e-06,0.040665764180613975,0.05
1,0,6.330841074669223e-07,-0.0007956658265043952,0.05
1,1,0.0004647496138080509,0.0022419478197112886,0.05
1,2,9.059599424239394e-05,0.019481807196615845,0.05
1,3,5.7605593110044796e-05,0.030910165146062478,0.05
1,4,4.0747652969126024e-06,0.040181395210321595,0.05
1,5,3.438524984838252e-05,0.04756389374463611,0.05
1,6,0.00022832811982689865,0.05711053009748165,0.05
2,0,3.505696308109816e-05,0.02137910791509437,0.05
2,1,9.053475137046457e-07,0.02215149751113949,0.05
2,2,1.5320592201659336e-05,0.022814152807653188,0.05
2,3,7.490263212478541e-05,0.02345463067523886,0.05
3,0,2.286664875646848e-05,0.07151809151525582,0.05
3,1,1.4931529899348523e-05,0.07246413378383157,0.05
3,2,3.920755014359536e-06,0.0735199103519387,0.05
3,3,8.397617785053714e-06,0.07459786434897386,0.05
