,n_fam,nt_norm,steady
0,1,0.1017640708512193,4.049374658208982
1,3,0.21066064629447334,3.9464810847672287
2,8,0.4422834570687688,3.7298657789966865
3,18,0.7949757735815641,3.407188472491397
4,38,1.2785202713893873,2.9836739946985857
