outer_resampling_id,train_mse
0,2.1959955280388614e-05
1,2.2238313549504197e-05
2,2.2093821324796867e-05
3,2.1874243430076197e-05
4,2.2066843691488595e-05
5,2.2258504825063963e-05
6,2.0624915826287007e-05
7,2.011945112307514e-05
8,1.85592570920763e-05
9,1.7912634940135473e-05
10,1.8142339198304376e-05
11,1.8216840109364128e-05
12,2.2236281011463744e-05
13,2.2015627791511554e-05
14,2.186884496389457e-05
15,2.152129503498748e-05
16,2.2152583598276273e-05
17,2.2190910345531257e-05
18,2.2245775982314126e-05
19,2.2227449348807284e-05
