,n_fam,nt_norm,steady
0,1,0.020389521577422798,6.220125866986307
1,3,0.0225920001614055,6.217927289145965
2,8,0.022699536934529085,6.2178199431824055
3,18,0.022699587516096464,6.2178198926905965
4,38,0.022699587516107123,6.217819892690586
