outer_resampling_id,train_mse
0,7.600029925014304e-06
1,8.24283751119247e-06
2,8.355594775375597e-06
3,8.11653239054013e-06
4,8.200674751642543e-06
5,8.411649387451649e-06
6,8.238209173293795e-06
7,8.394719547977126e-06
8,8.239741328708973e-06
9,8.025181065639431e-06
10,8.059227303483842e-06
11,8.038988996065942e-06
12,8.362338360849194e-06
13,7.202426699389918e-06
14,7.3697560897932925e-06
15,7.771236142573456e-06
16,5.586730267033934e-06
17,7.876863241328057e-06
18,8.270286425653607e-06
19,8.054330719260986e-06
