outer_resampling_id,train_mse
0,5.198447234736224e-06
1,5.267153885277058e-06
2,5.21837633110675e-06
3,5.199088084709648e-06
4,5.270911470786504e-06
5,5.27379571427472e-06
6,4.375028660896059e-06
7,4.758681872888745e-06
8,4.512714458999158e-06
9,4.700526570692965e-06
10,5.05141130761956e-06
11,5.231996199904209e-06
12,5.067901820565828e-06
13,4.8047708362918696e-06
14,4.770236945047184e-06
15,4.5610346859762906e-06
16,4.901861097427268e-06
17,5.22232948357315e-06
18,5.269754340433449e-06
19,5.12057825873357e-06
