outer_resampling_id,train_mse
0,5.2940763219730755e-06
1,5.999807252150839e-06
2,6.161522902508715e-06
3,5.946453921128826e-06
4,6.024028282514474e-06
5,6.200655649826218e-06
6,5.994762491143437e-06
7,6.173465947056625e-06
8,6.059599391962145e-06
9,5.861249202225309e-06
10,5.893098397824991e-06
11,5.874178072311639e-06
12,6.133805188166329e-06
13,6.155537330175845e-06
14,5.534431318899372e-06
15,5.565446560167531e-06
16,4.307742070713915e-06
17,6.17846097958188e-06
18,5.994080736000593e-06
19,5.3678356284602105e-06
