outer_resampling_id,train_mse
0,7.346814387120994e-06
1,7.957037762391372e-06
2,8.081945716986452e-06
3,7.84872868506713e-06
4,7.931281617536026e-06
5,8.133603358420832e-06
6,7.952182965565529e-06
7,8.114315945774572e-06
8,7.969499040055928e-06
9,7.758857606968349e-06
10,7.792375542128632e-06
11,7.77245426390627e-06
12,8.08010131800009e-06
13,7.069217767575668e-06
14,7.104160624211852e-06
15,7.493891598575184e-06
16,5.359283831049341e-06
17,7.67356662469158e-06
18,7.981009552058822e-06
19,7.749169817073126e-06
