outer_resampling_id,train_mse
0,7.364657494024138e-06
1,7.97822406276883e-06
2,8.102200996165053e-06
3,7.868537192257123e-06
4,7.95121157888917e-06
5,8.154188511979176e-06
6,7.973385201180794e-06
7,8.13508784802055e-06
8,7.98949389740357e-06
9,7.778553022694676e-06
10,7.812111318207777e-06
11,7.792165819846306e-06
12,8.101013516686337e-06
13,7.079370031532646e-06
14,7.1240407878831705e-06
15,7.514441027001901e-06
16,5.3763180363292174e-06
17,7.688773221857627e-06
18,8.002520328927967e-06
19,7.7717929789899e-06
