outer_resampling_id,train_mse
0,7.723943963624588e-06
1,8.380127050995197e-06
2,8.486984259545684e-06
3,8.245107105634569e-06
4,8.330014829163418e-06
5,8.545220708450011e-06
6,8.3755590862096e-06
7,8.529361742310202e-06
8,8.36949030542979e-06
9,8.153043000065808e-06
10,8.187343629794509e-06
11,8.166952664227371e-06
12,8.497863488188087e-06
13,7.262324978737665e-06
14,7.500971359339868e-06
15,7.904754277629885e-06
16,5.6975336785748335e-06
17,7.971124173281851e-06
18,8.410059875801099e-06
19,8.200198469656284e-06
