exp_id,id_in_exp,yres,ypred,w
0,0,5.4910254291480594e-05,0.02231014536237182,0.05
0,1,3.936998608548803e-06,0.025884187140505856,0.05
0,2,3.2403417263030614e-05,0.029607600043652007,0.05
0,3,6.295567165503208e-05,0.03286553898144102,0.05
0,4,1.1636438093329156e-05,0.0358887776247613,0.05
1,0,7.834585776473287e-09,-8.851319549351547e-05,0.05
1,1,0.0005398070199576368,0.000566252563186525,0.05
1,2,0.0006286782987242551,0.003926541947225248,0.05
1,3,0.0010660807777972037,0.005849107549759013,0.05
1,4,0.0012169776268468123,0.007314793581708416,0.05
1,5,0.0011061125108603395,0.008441730188412698,0.05
1,6,0.0010328753361855477,0.009861622066670076,0.05
2,0,2.288821602199351e-05,0.03208416304299859,0.05
2,1,0.00011923021363558265,0.03211925884094624,0.05
2,2,0.00017343207141876405,0.03206936108620172,0.05
2,3,0.0002955388995138699,0.03199124485061713,0.05
3,0,2.931712496520023e-05,0.07088547093781923,0.05
3,1,1.5944513147819513e-05,0.07259305811976478,0.05
3,2,2.7950313369970307e-06,0.0738281652782057,0.05
3,3,9.56853993223511e-06,0.07479330566421023,0.05
