outer_resampling_id,train_mse
0,1.8590352724393638e-05
1,1.874763064920024e-05
2,1.8656139833219198e-05
3,1.8552679637236187e-05
4,1.8719608817865037e-05
5,1.8762254381733767e-05
6,1.7183901556034706e-05
7,1.692140081004882e-05
8,1.5634350035816863e-05
9,1.5184277527143806e-05
10,1.5504130340912352e-05
11,1.5711431065993175e-05
12,1.868302709752131e-05
13,1.836542446325198e-05
14,1.818722755114068e-05
15,1.7786220099796907e-05
16,1.864943357038321e-05
17,1.870029071536289e-05
18,1.8750127718065123e-05
19,1.8724389290528133e-05
